gene_symbol	detection_peak	loss	gain	neutral
LOC100129620	Deletion Peak 2	8	8	476
LOC100129924	Deletion Peak 1	4	4	238
LOC100129924	Deletion Peak 2	4	4	238
LOC100130331	Deletion Peak 1	8	8	476
LOC100130417	Deletion Peak 1	4	4	238
LOC100130899	Deletion Peak 5	10	10	232
LOC100131107	Deletion Peak 1	4	4	238
LOC100132057	Deletion Peak 1	4	4	238
LOC100132062	Deletion Peak 1	4	4	238
LOC100132062	Deletion Peak 3	4	7	238
LOC100132111	Deletion Peak 1	4	4	238
LOC100132147	Deletion Peak 1	4	4	238
LOC100132147	Deletion Peak 2	4	4	238
LOC100133331	Deletion Peak 1	4	4	238
LOC100147773	Deletion Peak 1	4	4	238
LOC100287497	Deletion Peak 1	4	4	238
LOC100288069	Deletion Peak 1	4	4	238
LOC100422212	Deletion Peak 1	4	4	238
LOC100505666	Deletion Peak 1	4	4	238
LOC100505795	Deletion Peak 1	8	8	476
LOC100505824	Deletion Peak 1	4	4	238
LOC100505887	Deletion Peak 1	4	4	238
LOC100505887	Deletion Peak 2	4	4	238
LOC100505918	Deletion Peak 1	4	4	238
LOC100506022	Deletion Peak 1	4	4	238
LOC100506022	Deletion Peak 2	4	4	238
LOC100506023	Deletion Peak 1	4	4	238
LOC100506271	Deletion Peak 5	20	20	464
LOC100506472	Deletion Peak 5	10	10	232
LOC100506679	Deletion Peak 5	20	20	464
LOC100506730	Deletion Peak 1	4	4	238
LOC100506730	Deletion Peak 2	4	4	238
LOC100506747	Deletion Peak 1	4	4	238
LOC100506801	Deletion Peak 1	4	4	238
LOC100506801	Deletion Peak 2	4	4	238
LOC100506985	Deletion Peak 1	4	4	238
LOC100506985	Deletion Peak 2	4	4	238
LOC100507564	Deletion Peak 1	8	8	476
LOC100507564	Deletion Peak 2	8	8	476
LOC100507634	Deletion Peak 1	4	4	238
LOC100507634	Deletion Peak 2	4	4	238
LOC100507657	Deletion Peak 5	10	10	232
LOC100507670	Deletion Peak 1	4	4	238
LOC100996251	Deletion Peak 1	4	4	238
LOC100996263	Deletion Peak 1	8	8	476
LOC100996335	Deletion Peak 5	10	10	232
LOC100996342	Deletion Peak 5	10	10	232
LOC100996415	Deletion Peak 5	10	10	232
LOC100996432	Deletion Peak 5	10	10	232
LOC100996583	Deletion Peak 1	8	8	476
LOC100996583	Deletion Peak 2	8	8	476
LOC100996630	Deletion Peak 1	4	4	238
LOC100996630	Deletion Peak 2	4	4	238
LOC100996635	Deletion Peak 1	4	4	238
LOC100996635	Deletion Peak 2	4	4	238
LOC101926944	Deletion Peak 1	4	4	238
LOC101926944	Deletion Peak 2	4	4	238
LOC101926964	Deletion Peak 1	8	8	476
LOC101926964	Deletion Peak 2	8	8	476
LOC101927051	Deletion Peak 5	20	20	464
LOC101927139	Deletion Peak 1	8	8	476
LOC101927139	Deletion Peak 2	8	8	476
LOC101927143	Deletion Peak 1	8	8	476
LOC101927164	Deletion Peak 1	8	8	476
LOC101927244	Deletion Peak 1	4	4	238
LOC101927244	Deletion Peak 2	4	4	238
LOC101927257	Deletion Peak 5	10	10	232
LOC101927342	Deletion Peak 1	4	4	238
LOC101927342	Deletion Peak 2	4	4	238
LOC101927412	Deletion Peak 1	4	4	238
LOC101927412	Deletion Peak 2	4	4	238
LOC101927429	Deletion Peak 1	4	4	238
LOC101927434	Deletion Peak 1	8	8	476
LOC101927434	Deletion Peak 2	8	8	476
LOC101927447	Deletion Peak 5	20	20	464
LOC101927468	Deletion Peak 1	8	8	476
LOC101927478	Deletion Peak 1	4	4	238
LOC101927526	Deletion Peak 5	10	10	232
LOC101927532	Deletion Peak 1	4	4	238
LOC101927560	Deletion Peak 1	8	8	476
LOC101927560	Deletion Peak 2	8	8	476
LOC101927587	Deletion Peak 1	4	4	238
LOC101927587	Deletion Peak 2	4	4	238
LOC101927604	Deletion Peak 1	4	4	238
LOC101927683	Deletion Peak 1	4	4	238
LOC101927765	Deletion Peak 1	4	4	238
LOC101927787	Deletion Peak 1	8	8	476
LOC101927844	Deletion Peak 1	4	4	238
LOC101927844	Deletion Peak 2	4	4	238
LOC101927851	Deletion Peak 1	8	8	476
LOC101927859	Deletion Peak 5	10	10	232
LOC101927876	Deletion Peak 1	4	4	238
LOC101927876	Deletion Peak 2	4	4	238
LOC101927895	Deletion Peak 1	4	4	238
LOC101927895	Deletion Peak 2	4	4	238
LOC101928009	Deletion Peak 1	8	8	476
LOC101928034	Deletion Peak 1	4	4	238
LOC101928043	Deletion Peak 1	4	4	238
LOC101928043	Deletion Peak 2	4	4	238
LOC101928068	Deletion Peak 1	4	4	238
LOC101928098	Deletion Peak 1	4	4	238
LOC101928098	Deletion Peak 2	4	4	238
LOC101928118	Deletion Peak 1	8	8	476
LOC101928118	Deletion Peak 2	8	8	476
LOC101928120	Deletion Peak 1	8	8	476
LOC101928163	Deletion Peak 1	4	4	238
LOC101928163	Deletion Peak 2	4	4	238
LOC101928177	Deletion Peak 1	4	4	238
LOC101928226	Deletion Peak 1	4	4	238
LOC101928241	Deletion Peak 1	4	4	238
LOC101928241	Deletion Peak 2	4	4	238
LOC101928270	Deletion Peak 1	4	4	238
LOC101928270	Deletion Peak 2	4	4	238
LOC101928303	Deletion Peak 1	4	4	238
LOC101928303	Deletion Peak 2	4	4	238
LOC101928324	Deletion Peak 1	4	4	238
LOC101928324	Deletion Peak 2	4	4	238
LOC101928370	Deletion Peak 1	4	4	238
LOC101928370	Deletion Peak 2	4	4	238
LOC101928372	Deletion Peak 1	8	8	476
LOC101928404	Deletion Peak 1	8	8	476
LOC101928436	Deletion Peak 1	8	8	476
LOC101928436	Deletion Peak 2	8	8	476
LOC101928460	Deletion Peak 1	4	4	238
LOC101928460	Deletion Peak 2	4	4	238
LOC101928476	Deletion Peak 1	4	4	238
LOC101928476	Deletion Peak 2	4	4	238
LOC101928565	Deletion Peak 1	8	8	476
LOC101928596	Deletion Peak 1	8	8	476
LOC101928626	Deletion Peak 1	4	4	238
LOC101928650	Deletion Peak 1	4	4	238
LOC101928673	Deletion Peak 1	8	8	476
LOC101928696	Deletion Peak 1	8	8	476
LOC101928718	Deletion Peak 1	4	4	238
LOC101928728	Deletion Peak 1	8	8	476
LOC101928728	Deletion Peak 2	8	8	476
LOC101928751	Deletion Peak 1	4	4	238
LOC101928778	Deletion Peak 1	4	4	238
LOC101928891	Deletion Peak 5	10	10	232
LOC101928973	Deletion Peak 1	4	4	238
LOC101928977	Deletion Peak 1	4	4	238
LOC101928979	Deletion Peak 1	4	4	238
LOC101928995	Deletion Peak 1	4	4	238
LOC101929023	Deletion Peak 1	4	4	238
LOC101929099	Deletion Peak 1	8	8	476
LOC101929147	Deletion Peak 1	4	4	238
LOC101929181	Deletion Peak 1	4	4	238
LOC101929181	Deletion Peak 2	4	4	238
LOC101929224	Deletion Peak 1	4	4	238
LOC101929350	Deletion Peak 5	10	10	232
LOC101929372	Deletion Peak 5	10	10	232
LOC101929374	Deletion Peak 5	10	10	232
LOC101929406	Deletion Peak 1	4	4	238
LOC101929406	Deletion Peak 2	4	4	238
LOC101929441	Deletion Peak 1	4	4	238
LOC101929464	Deletion Peak 1	8	8	476
LOC101929464	Deletion Peak 2	8	8	476
LOC101929516	Deletion Peak 1	4	4	238
LOC101929516	Deletion Peak 2	4	4	238
LOC101929536	Deletion Peak 1	8	8	476
LOC101929536	Deletion Peak 2	8	8	476
LOC101929541	Deletion Peak 1	4	4	238
LOC101929565	Deletion Peak 1	4	4	238
LOC101929592	Deletion Peak 1	8	8	476
LOC101929592	Deletion Peak 2	8	8	476
LOC101929626	Deletion Peak 1	8	8	476
LOC101929626	Deletion Peak 2	8	8	476
LOC101929631	Deletion Peak 1	4	4	238
LOC101929721	Deletion Peak 1	4	4	238
LOC101929721	Deletion Peak 2	4	4	238
LOC101929771	Deletion Peak 1	4	4	238
LOC101929798	Deletion Peak 1	8	8	476
LOC101929901	Deletion Peak 1	4	4	238
LOC101929901	Deletion Peak 2	4	4	238
LOC101929935	Deletion Peak 1	4	4	238
LOC101929935	Deletion Peak 2	4	4	238
LOC101930114	Deletion Peak 1	4	4	238
LOC102577426	Deletion Peak 3	4	7	238
LOC102606465	Deletion Peak 1	8	8	476
LOC102606465	Deletion Peak 2	8	8	476
LOC102723661	Deletion Peak 1	4	4	238
LOC102723661	Deletion Peak 2	4	4	238
LOC102723727	Deletion Peak 1	4	4	238
LOC102723769	Deletion Peak 5	10	10	232
LOC102723780	Deletion Peak 5	10	10	232
LOC102723833	Deletion Peak 1	8	8	476
LOC102723886	Deletion Peak 1	4	4	238
LOC102724312	Deletion Peak 1	4	4	238
LOC102724312	Deletion Peak 2	4	4	238
LOC102724450	Deletion Peak 1	8	8	476
LOC102724450	Deletion Peak 2	8	8	476
LOC102724539	Deletion Peak 1	4	4	238
LOC102724539	Deletion Peak 2	4	4	238
LOC102724552	Deletion Peak 1	4	4	238
LOC102724552	Deletion Peak 2	4	4	238
LOC102724571	Deletion Peak 1	4	4	238
LOC102724571	Deletion Peak 2	4	4	238
LOC102724601	Deletion Peak 1	4	4	238
LOC102724659	Deletion Peak 1	4	4	238
LOC102724659	Deletion Peak 2	4	4	238
LOC102724661	Deletion Peak 1	4	4	238
LOC102724919	Deletion Peak 1	8	8	476
LOC102725072	Deletion Peak 5	10	10	232
LOC103021295	Deletion Peak 1	4	4	238
LOC103021296	Deletion Peak 1	4	4	238
LOC103091866	Deletion Peak 1	4	4	238
LOC105371433	Deletion Peak 1	4	4	238
LOC105371458	Deletion Peak 1	8	8	476
LOC105372897	Deletion Peak 1	4	4	238
LOC105372977	Deletion Peak 5	10	10	232
LOC105373006	Deletion Peak 5	10	10	232
LOC105373021	Deletion Peak 5	10	10	232
LOC105373031	Deletion Peak 5	10	10	232
LOC105373044	Deletion Peak 5	10	10	232
LOC105373051	Deletion Peak 5	20	20	464
LOC105373100	Deletion Peak 5	10	10	232
LOC105376736	Deletion Peak 1	4	4	238
LOC105376736	Deletion Peak 2	4	4	238
LOC105376805	Deletion Peak 1	8	8	476
LOC105376805	Deletion Peak 2	8	8	476
LOC105378591	Deletion Peak 1	8	8	476
LOC105378591	Deletion Peak 2	8	8	476
LOC105378614	Deletion Peak 1	8	8	476
LOC105378614	Deletion Peak 2	8	8	476
LOC105378663	Deletion Peak 1	8	8	476
LOC105378663	Deletion Peak 2	8	8	476
LOC105378683	Deletion Peak 1	4	4	238
LOC105378683	Deletion Peak 2	4	4	238
LOC105378732	Deletion Peak 1	4	4	238
LOC105378732	Deletion Peak 2	4	4	238
LOC105378828	Deletion Peak 1	4	4	238
LOC105378828	Deletion Peak 2	4	4	238
LOC105378853	Deletion Peak 1	4	4	238
LOC105378853	Deletion Peak 2	4	4	238
LOC105378933	Deletion Peak 1	8	8	476
LOC105748977	Deletion Peak 1	4	4	238
LOC115110	Deletion Peak 1	4	4	238
LOC115110	Deletion Peak 2	4	4	238
LOC148413	Deletion Peak 1	4	4	238
LOC148413	Deletion Peak 2	4	4	238
LOC148696	Deletion Peak 1	4	4	238
LOC148709	Deletion Peak 1	8	8	476
LOC149373	Deletion Peak 1	8	8	476
LOC255654	Deletion Peak 1	4	4	238
LOC284578	Deletion Peak 1	4	4	238
LOC284581	Deletion Peak 1	4	4	238
LOC284632	Deletion Peak 1	4	4	238
LOC284632	Deletion Peak 2	4	4	238
LOC284648	Deletion Peak 1	4	4	238
LOC284661	Deletion Peak 1	4	4	238
LOC284661	Deletion Peak 2	4	4	238
LOC284865	Deletion Peak 5	20	20	464
LOC284898	Deletion Peak 5	20	20	464
LOC284930	Deletion Peak 5	20	20	464
LOC284933	Deletion Peak 5	20	20	464
LOC339529	Deletion Peak 1	4	4	238
LOC339539	Deletion Peak 1	4	4	238
LOC339539	Deletion Peak 2	4	4	238
LOC339666	Deletion Peak 5	20	20	464
LOC343052	Deletion Peak 1	8	8	476
LOC388692	Deletion Peak 1	4	4	238
LOC388882	Deletion Peak 5	10	10	232
LOC391322	Deletion Peak 5	10	10	232
LOC400794	Deletion Peak 1	4	4	238
LOC400927	Deletion Peak 5	10	10	232
LOC400927-CSNK1E	Deletion Peak 5	10	10	232
LOC440600	Deletion Peak 1	4	4	238
LOC440602	Deletion Peak 1	4	4	238
LOC440700	Deletion Peak 1	8	8	476
LOC440704	Deletion Peak 1	4	4	238
LOC642643	Deletion Peak 5	10	10	232
LOC643355	Deletion Peak 1	4	4	238
LOC643441	Deletion Peak 1	4	4	238
LOC645166	Deletion Peak 1	4	4	238
LOC646268	Deletion Peak 1	4	4	238
LOC646471	Deletion Peak 1	4	4	238
LOC646471	Deletion Peak 2	4	4	238
LOC646626	Deletion Peak 1	4	4	238
LOC646626	Deletion Peak 2	4	4	238
LOC653160	Deletion Peak 1	8	8	476
LOC653160	Deletion Peak 2	8	8	476
LOC728989	Deletion Peak 1	4	4	238
LOC729461	Deletion Peak 5	10	10	232
LOC729737	Deletion Peak 1	4	4	238
LOC729867	Deletion Peak 1	8	8	476
LOC729930	Deletion Peak 1	4	4	238
LOC729930	Deletion Peak 2	4	4	238
LOC729970	Deletion Peak 1	4	4	238
LOC729970	Deletion Peak 2	4	4	238
LOC729987	Deletion Peak 1	4	4	238
LOC729987	Deletion Peak 2	4	4	238
LOC730102	Deletion Peak 1	4	4	238
LOC730159	Deletion Peak 1	4	4	238
LOC730668	Deletion Peak 5	20	20	464
LOR	Deletion Peak 1	8	8	476
LPAR3	Deletion Peak 1	8	8	476
LPAR3	Deletion Peak 2	8	8	476
LPGAT1	Deletion Peak 1	8	8	476
LRIF1	Deletion Peak 1	8	8	476
LRIG2	Deletion Peak 1	8	8	476
LRP5L	Deletion Peak 5	20	20	464
LRP8	Deletion Peak 1	8	8	476
LRP8	Deletion Peak 2	8	8	476
LRRC38	Deletion Peak 1	8	8	476
LRRC38	Deletion Peak 2	8	8	476
LRRC39	Deletion Peak 1	8	8	476
LRRC39	Deletion Peak 2	8	8	476
LRRC40	Deletion Peak 1	8	8	476
LRRC40	Deletion Peak 2	8	8	476
LRRC41	Deletion Peak 1	8	8	476
LRRC41	Deletion Peak 2	8	8	476
LRRC42	Deletion Peak 1	8	8	476
LRRC42	Deletion Peak 2	8	8	476
LRRC47	Deletion Peak 1	8	8	476
LRRC47	Deletion Peak 2	8	8	476
LRRC52	Deletion Peak 1	8	8	476
LRRC7	Deletion Peak 1	8	8	476
LRRC7	Deletion Peak 2	8	8	476
LRRC71	Deletion Peak 1	8	8	476
LRRC74B	Deletion Peak 5	30	30	696
LRRC75B	Deletion Peak 5	20	20	464
LRRC8B	Deletion Peak 1	8	8	476
LRRC8B	Deletion Peak 2	8	8	476
LRRC8C	Deletion Peak 1	8	8	476
LRRC8C	Deletion Peak 2	8	8	476
LRRC8D	Deletion Peak 1	8	8	476
LRRC8D	Deletion Peak 2	8	8	476
LRRIQ3	Deletion Peak 1	8	8	476
LRRIQ3	Deletion Peak 2	8	8	476
LRRN2	Deletion Peak 1	8	8	476
LSM10	Deletion Peak 1	8	8	476
LSM10	Deletion Peak 2	8	8	476
LURAP1	Deletion Peak 1	8	8	476
LURAP1	Deletion Peak 2	8	8	476
LUZP1	Deletion Peak 1	8	8	476
LUZP1	Deletion Peak 2	8	8	476
LY9	Deletion Peak 1	8	8	476
LYPD8	Deletion Peak 1	8	8	476
LYPLA2	Deletion Peak 1	8	8	476
LYPLA2	Deletion Peak 2	8	8	476
LYPLAL1	Deletion Peak 1	8	8	476
LYPLAL1-AS1	Deletion Peak 1	4	4	238
LYSMD1	Deletion Peak 1	8	8	476
LYST	Deletion Peak 1	8	8	476
LZIC	Deletion Peak 1	8	8	476
LZIC	Deletion Peak 2	8	8	476
LZTR1	Deletion Peak 5	30	30	696
MAB21L3	Deletion Peak 1	8	8	476
MACF1	Deletion Peak 1	8	8	476
MACF1	Deletion Peak 2	8	8	476
MAD2L2	Deletion Peak 1	8	8	476
MAD2L2	Deletion Peak 2	8	8	476
MAEL	Deletion Peak 1	8	8	476
MAFF	Deletion Peak 5	20	20	464
MAGI3	Deletion Peak 1	8	8	476
MAGOH	Deletion Peak 1	8	8	476
MAGOH	Deletion Peak 2	8	8	476
MAN1A2	Deletion Peak 1	8	8	476
MAN1C1	Deletion Peak 1	8	8	476
MAN1C1	Deletion Peak 2	8	8	476
MANEAL	Deletion Peak 1	8	8	476
MANEAL	Deletion Peak 2	8	8	476
MAP10	Deletion Peak 1	8	8	476
MAP1LC3C	Deletion Peak 1	8	8	476
MAP3K6	Deletion Peak 1	8	8	476
MAP3K6	Deletion Peak 2	8	8	476
MAP7D1	Deletion Peak 1	8	8	476
MAP7D1	Deletion Peak 2	8	8	476
MAPK1	Deletion Peak 5	30	30	696
MAPK11	Deletion Peak 5	20	20	464
MAPK12	Deletion Peak 5	20	20	464
MAPK8IP2	Deletion Peak 5	10	10	232
MAPKAPK2	Deletion Peak 1	8	8	476
MARC1	Deletion Peak 1	8	8	476
MARC2	Deletion Peak 1	8	8	476
MARCKSL1	Deletion Peak 1	8	8	476
MARCKSL1	Deletion Peak 2	8	8	476
MARK1	Deletion Peak 1	8	8	476
MASP2	Deletion Peak 1	8	8	476
MASP2	Deletion Peak 2	8	8	476
MAST2	Deletion Peak 1	8	8	476
MAST2	Deletion Peak 2	8	8	476
MATN1	Deletion Peak 1	8	8	476
MATN1	Deletion Peak 2	8	8	476
MATN1-AS1	Deletion Peak 1	8	8	476
MATN1-AS1	Deletion Peak 2	8	8	476
MB	Deletion Peak 5	20	20	464
MCAT	Deletion Peak 5	20	20	464
MCHR1	Deletion Peak 5	20	20	464
MCL1	Deletion Peak 1	8	8	476
MCM5	Deletion Peak 5	20	20	464
MCOLN2	Deletion Peak 1	8	8	476
MCOLN2	Deletion Peak 2	8	8	476
MCOLN3	Deletion Peak 1	8	8	476
MCOLN3	Deletion Peak 2	8	8	476
MDM4	Deletion Peak 1	8	8	476
