gene_symbol	detection_peak	loss	gain	neutral
SNX3	Deletion Peak  6	43	60	873
SNX9	Deletion Peak  7	43	61	874
SOBP	Deletion Peak  6	43	60	873
SOCS3	Amplification Peak 23	2	66	851
SOCS4	Deletion Peak 16	36	43	881
SOD1	Deletion Peak 20	19	34	896
SOD2	Deletion Peak  7	43	61	874
SOGA3	Deletion Peak  6	43	60	873
SOHLH2	Deletion Peak 15	29	35	886
SON	Deletion Peak 20	19	34	896
SORBS1	Deletion Peak 10	59	60	858
SORCS1	Deletion Peak 10	59	60	858
SORCS1	Deletion Peak 11	62	63	855
SORCS3	Deletion Peak 10	59	60	858
SORCS3	Deletion Peak 11	62	63	855
SORCS3-AS1	Deletion Peak 10	59	60	858
SORCS3-AS1	Deletion Peak 11	62	63	855
SORL1	Deletion Peak 14	40	49	879
SOX15	Deletion Peak 18	57	64	858
SOX21	Deletion Peak 15	29	35	886
SOX21-AS1	Deletion Peak 15	29	35	886
SOX30	Deletion Peak  4	35	48	883
SOX6	Deletion Peak 12	36	50	879
SOX9	Amplification Peak 23	2	66	851
SOX9-AS1	Amplification Peak 23	2	66	851
SPA17	Deletion Peak 14	40	49	879
SPACA1	Deletion Peak  6	43	60	873
SPAG7	Deletion Peak 18	57	64	858
SPARC	Deletion Peak  4	35	48	883
SPATA12	Deletion Peak  2	28	35	887
SPATA13	Deletion Peak 15	29	35	886
SPATA13-AS1	Deletion Peak 15	29	35	886
SPATA17	Amplification Peak  2	14	41	875
SPATA17-AS1	Amplification Peak  2	14	41	875
SPATA22	Deletion Peak 18	57	64	858
SPATA45	Amplification Peak  2	14	41	875
SPATA7	Deletion Peak 16	36	43	881
SPCS1	Deletion Peak  2	28	35	887
SPDL1	Deletion Peak  4	35	48	883
SPDYE4	Deletion Peak 18	57	64	858
SPECC1	Amplification Peak 21	20	37	880
SPEM1	Deletion Peak 18	57	64	858
SPERT	Deletion Peak 15	29	35	886
SPG20	Deletion Peak 15	29	35	886
SPG20-AS1	Deletion Peak 15	29	35	886
SPHAR	Amplification Peak  2	14	41	875
SPHK1	Amplification Peak 23	2	66	851
SPINK8	Deletion Peak  2	28	35	887
SPNS2	Deletion Peak 18	57	64	858
SPNS3	Deletion Peak 18	57	64	858
SPRN	Deletion Peak 11	62	63	855
SPRNP1	Deletion Peak 11	62	63	855
SPRR1A	Amplification Peak  1	7	50	865
SPRR1B	Amplification Peak  1	7	50	865
SPRR2A	Amplification Peak  1	7	50	865
SPRR2B	Amplification Peak  1	7	50	865
SPRR2C	Amplification Peak  1	7	50	865
SPRR2D	Amplification Peak  1	7	50	865
SPRR2E	Amplification Peak  1	7	50	865
SPRR2F	Amplification Peak  1	7	50	865
SPRR2G	Amplification Peak  1	7	50	865
SPRR3	Amplification Peak  1	7	50	865
SPRR4	Amplification Peak  1	7	50	865
SPRTN	Amplification Peak  2	14	41	875
SPRY2	Deletion Peak 15	29	35	886
SPRYD7	Deletion Peak 15	29	35	886
SPTA1	Amplification Peak  1	7	50	865
SPTB	Deletion Peak 16	36	43	881
SPTLC2	Deletion Peak 16	36	43	881
SRP68	Amplification Peak 23	2	66	851
SRP9	Amplification Peak  2	14	41	875
SRPRA	Deletion Peak 14	40	49	879
SRR	Deletion Peak 18	57	64	858
SRSF12	Deletion Peak  6	43	60	873
SRSF2	Amplification Peak 23	2	66	851
SRSF5	Deletion Peak 16	36	43	881
SSR2	Amplification Peak  1	7	50	865
SSTR2	Amplification Peak 23	2	66	851
ST13P4	Deletion Peak 15	29	35	886
ST3GAL4	Deletion Peak 14	40	49	879
ST3GAL4-AS1	Deletion Peak 14	40	49	879
ST6GALNAC1	Amplification Peak 23	2	66	851
ST6GALNAC2	Amplification Peak 23	2	66	851
STAB1	Deletion Peak  2	28	35	887
STAMBPL1	Deletion Peak 10	59	60	858
STARD13	Deletion Peak 15	29	35	886
STARD13-AS	Deletion Peak 15	29	35	886
STC2	Deletion Peak  4	35	48	883
STK10	Deletion Peak  4	35	48	883
STK24	Deletion Peak 15	29	35	886
STK32C	Deletion Peak 11	62	63	855
STOML3	Deletion Peak 15	29	35	886
STON2	Deletion Peak 16	36	43	881
STT3A	Deletion Peak 14	40	49	879
STT3A-AS1	Deletion Peak 14	40	49	879
STUM	Amplification Peak  2	14	41	875
STX11	Deletion Peak  7	43	61	874
STX8	Deletion Peak 18	58	65	858
STXBP5	Deletion Peak  7	43	61	874
STXBP5-AS1	Deletion Peak  7	43	61	874
SUCLA2	Deletion Peak 15	29	35	886
SUCO	Amplification Peak  1	7	50	865
SUFU	Deletion Peak 10	59	60	858
SUFU	Deletion Peak 11	62	63	855
SUGT1	Deletion Peak 15	29	35	886
SUGT1P3	Deletion Peak 15	29	35	886
SULT4A1	Deletion Peak 22	60	66	855
SUMO1P3	Amplification Peak  1	7	50	865
SUMO2	Amplification Peak 23	2	66	851
SUMO4	Deletion Peak  7	43	61	874
SUPT20H	Deletion Peak 15	29	35	886
SUSD4	Amplification Peak  2	14	41	875
SUSD6	Deletion Peak 16	36	43	881
SYCE1	Deletion Peak 11	62	63	855
SYCE1L	Deletion Peak 17	35	46	881
SYCE3	Deletion Peak 22	60	66	855
SYNCRIP	Deletion Peak  6	43	60	873
SYNDIG1L	Deletion Peak 16	36	43	881
SYNE1	Deletion Peak  7	43	61	874
SYNE1-AS1	Deletion Peak  7	43	61	874
SYNE2	Deletion Peak 16	36	43	881
SYNE3	Deletion Peak 16	36	43	881
SYNGR2	Amplification Peak 23	2	66	851
SYNJ1	Deletion Peak 20	19	34	896
SYNJ2	Deletion Peak  7	43	61	874
SYNJ2-IT1	Deletion Peak  7	43	61	874
SYNJ2BP	Deletion Peak 16	36	43	881
SYNJ2BP-COX16	Deletion Peak 16	36	43	881
SYNPR	Deletion Peak  2	28	35	887
SYNPR-AS1	Deletion Peak  2	28	35	887
SYT11	Amplification Peak  1	7	50	865
SYT13	Deletion Peak 13	40	53	876
SYT14	Amplification Peak  2	14	41	875
SYT16	Deletion Peak 16	36	43	881
SYTL3	Deletion Peak  7	43	61	874
T	Deletion Peak  7	43	61	874
TAB2	Deletion Peak  7	43	61	874
TACC2	Deletion Peak 10	59	60	858
TACC2	Deletion Peak 11	62	63	855
TADA1	Amplification Peak  1	7	50	865
TAF1A	Amplification Peak  2	14	41	875
TAF1A-AS1	Amplification Peak  2	14	41	875
TAF1C	Deletion Peak 17	35	46	881
TAF5	Deletion Peak 10	59	60	858
TAF5	Deletion Peak 11	62	63	855
TAF5L	Amplification Peak  2	14	41	875
TAGAP	Deletion Peak  7	43	61	874
TAGLN	Deletion Peak 14	40	49	879
TAGLN2	Amplification Peak  1	7	50	865
TARBP1	Amplification Peak  2	14	41	875
TARID	Deletion Peak  7	43	61	874
TATDN3	Amplification Peak  2	14	41	875
TAX1BP3	Deletion Peak 18	57	64	858
TBC1D12	Deletion Peak 10	59	60	858
TBC1D16	Amplification Peak 23	2	66	851
TBC1D22A	Deletion Peak 22	60	66	855
TBC1D22A-AS1	Deletion Peak 22	60	66	855
TBC1D32	Deletion Peak  6	43	60	873
TBC1D4	Deletion Peak 15	29	35	886
TBCE	Amplification Peak  2	14	41	875
TBCEL	Deletion Peak 14	40	49	879
TBP	Deletion Peak  7	43	61	874
TBPL1	Deletion Peak  7	43	61	874
TBPL2	Deletion Peak 16	36	43	881
TBRG1	Deletion Peak 14	40	49	879
TBX18	Deletion Peak  6	43	60	873
TBX18-AS1	Deletion Peak  6	43	60	873
TBX19	Amplification Peak  1	7	50	865
TBXAS1	Amplification Peak 10	6	167	750
TC2N	Deletion Peak 16	36	43	881
TCERG1L	Deletion Peak 11	62	63	855
TCERG1L-AS1	Deletion Peak 11	62	63	855
TCF21	Deletion Peak  7	43	61	874
TCF7L2	Deletion Peak 10	59	60	858
TCF7L2	Deletion Peak 11	62	63	855
TCL1A	Deletion Peak 16	36	43	881
TCL1B	Deletion Peak 16	36	43	881
TCL6	Deletion Peak 16	36	43	881
TCP1	Deletion Peak  7	43	61	874
TCP10	Deletion Peak  7	43	61	874
TCP10L	Deletion Peak 20	19	34	896
TCP10L2	Deletion Peak  7	43	61	874
TCTA	Deletion Peak  2	28	35	887
TCTE3	Deletion Peak  7	43	61	874
TCTN3	Deletion Peak 10	59	60	858
TDGF1	Deletion Peak  2	28	35	887
TDP1	Deletion Peak 16	36	43	881
TDRD1	Deletion Peak 10	59	60	858
TDRD1	Deletion Peak 11	62	63	855
TDRD10	Amplification Peak  1	7	50	865
TDRD3	Deletion Peak 15	29	35	886
TECPR2	Deletion Peak 16	36	43	881
TECTA	Deletion Peak 14	40	49	879
TECTB	Deletion Peak 10	59	60	858
TECTB	Deletion Peak 11	62	63	855
TEKT1	Deletion Peak 18	57	64	858
TEKT3	Deletion Peak 18	58	65	858
TEN1	Amplification Peak 23	2	66	851
TEN1-CDK3	Amplification Peak 23	2	66	851
TENM2	Deletion Peak  4	36	49	883
TEPSIN	Amplification Peak 23	2	66	851
TERF2IP	Deletion Peak 17	35	46	881
TEX12	Deletion Peak 14	40	49	879
TEX19	Amplification Peak 23	2	66	851
TEX21P	Deletion Peak 16	36	43	881
TEX26	Deletion Peak 15	29	35	886
TEX26-AS1	Deletion Peak 15	29	35	886
TEX264	Deletion Peak  2	28	35	887
TEX29	Deletion Peak 15	29	35	886
TEX30	Deletion Peak 15	29	35	886
TEX36	Deletion Peak 11	62	63	855
TEX36-AS1	Deletion Peak 11	62	63	855
TFB1M	Deletion Peak  7	43	61	874
TFB2M	Amplification Peak  2	14	41	875
TGDS	Deletion Peak 15	29	35	886
TGFB2	Amplification Peak  2	14	41	875
TGFB2-AS1	Amplification Peak  2	14	41	875
TGFB2-OT1	Amplification Peak  2	14	41	875
TGFB3	Deletion Peak 16	36	43	881
THBS2	Deletion Peak  7	43	61	874
THBS3	Amplification Peak  1	7	50	865
THEMIS	Deletion Peak  6	43	60	873
THG1L	Deletion Peak  4	35	48	883
THOC3	Deletion Peak  4	35	48	883
THOC7	Deletion Peak  2	28	35	887
THOC7-AS1	Deletion Peak  2	28	35	887
THSD1	Deletion Peak 15	29	35	886
THY1	Deletion Peak 14	40	49	879
TIAL1	Deletion Peak 10	59	60	858
TIAL1	Deletion Peak 11	62	63	855
TIAM1	Deletion Peak 20	19	34	896
TIAM2	Deletion Peak  7	43	61	874
TIMD4	Deletion Peak  4	35	48	883
TIMM22	Deletion Peak 18	57	64	858
TIMM8B	Deletion Peak 14	40	49	879
TIMM9	Deletion Peak 16	36	43	881
TIMP2	Amplification Peak 23	2	66	851
TIPRL	Amplification Peak  1	7	50	865
TIRAP	Deletion Peak 14	40	49	879
TK1	Amplification Peak 23	2	66	851
TKT	Deletion Peak  2	28	35	887
TLCD2	Deletion Peak 18	57	64	858
TLDC1	Deletion Peak 17	35	46	881
TLL2	Deletion Peak 10	59	60	858
TLR5	Amplification Peak  2	14	41	875
TLR9	Deletion Peak  2	28	35	887
TLX1	Deletion Peak 10	59	60	858
TLX1NB	Deletion Peak 10	59	60	858
TLX3	Deletion Peak  4	35	48	883
TM4SF5	Deletion Peak 18	57	64	858
TM9SF2	Deletion Peak 15	29	35	886
TM9SF3	Deletion Peak 10	59	60	858
TMA7	Deletion Peak  2	28	35	887
TMC6	Amplification Peak 23	2	66	851
TMC8	Amplification Peak 23	2	66	851
TMCO1	Amplification Peak  1	7	50	865
TMED10	Deletion Peak 16	36	43	881
TMED8	Deletion Peak 16	36	43	881
TMEM102	Deletion Peak 18	57	64	858
TMEM104	Amplification Peak 23	2	66	851
TMEM105	Amplification Peak 23	2	66	851
TMEM107	Deletion Peak 18	57	64	858
TMEM110	Deletion Peak  2	28	35	887
TMEM110-MUSTN1	Deletion Peak  2	28	35	887
TMEM115	Deletion Peak  2	28	35	887
TMEM123	Deletion Peak 14	40	49	879
TMEM133	Deletion Peak 14	40	49	879
TMEM136	Deletion Peak 14	40	49	879
TMEM170A	Deletion Peak 17	35	46	881
TMEM181	Deletion Peak  7	43	61	874
TMEM200A	Deletion Peak  6	43	60	873
TMEM206	Amplification Peak  2	14	41	875
TMEM218	Deletion Peak 14	40	49	879
TMEM220	Deletion Peak 18	57	64	858
TMEM220-AS1	Deletion Peak 18	57	64	858
TMEM225	Deletion Peak 14	40	49	879
TMEM229B	Deletion Peak 16	36	43	881
TMEM231	Deletion Peak 17	35	46	881
TMEM235	Amplification Peak 23	2	66	851
TMEM242	Deletion Peak  7	43	61	874
TMEM244	Deletion Peak  6	43	60	873
TMEM25	Deletion Peak 14	40	49	879
TMEM251	Deletion Peak 16	36	43	881
TMEM254	Deletion Peak 10	59	60	858
TMEM254-AS1	Deletion Peak 10	59	60	858
TMEM256	Deletion Peak 18	57	64	858
TMEM256-PLSCR3	Deletion Peak 18	57	64	858
TMEM260	Deletion Peak 16	36	43	882
TMEM30B	Deletion Peak 16	36	43	881
TMEM50B	Deletion Peak 20	19	34	896
TMEM63A	Amplification Peak  2	14	41	875
TMEM63C	Deletion Peak 16	36	43	881
TMEM75	Amplification Peak 13	9	44	872
TMEM79	Amplification Peak  1	7	50	865
TMEM88	Deletion Peak 18	57	64	858
TMEM89	Deletion Peak  2	28	35	887
TMEM94	Amplification Peak 23	2	66	851
TMEM95	Deletion Peak 18	57	64	858
TMIE	Deletion Peak  2	28	35	887
TMPRSS13	Deletion Peak 14	40	49	879
TMPRSS15	Deletion Peak 20	19	34	896
TMPRSS4	Deletion Peak 14	40	49	879
TMPRSS4-AS1	Deletion Peak 14	40	49	879
TMPRSS5	Deletion Peak 14	40	49	879
TMTC4	Deletion Peak 15	29	35	886
TNFAIP3	Deletion Peak  7	43	61	874
TNFRSF19	Deletion Peak 15	29	35	886
TNFSF11	Deletion Peak 15	29	35	886
TNFSF12	Deletion Peak 18	57	64	858
TNFSF12-TNFSF13	Deletion Peak 18	57	64	858
TNFSF13	Deletion Peak 18	57	64	858
TNFSF13B	Amplification Peak 19	22	11	905
TNFSF13B	Deletion Peak 15	29	35	886
TNFSF18	Amplification Peak  1	7	50	865
TNFSF4	Amplification Peak  1	7	50	865
TNIP1	Deletion Peak  4	35	48	883
TNK1	Deletion Peak 18	57	64	858
TNKS2	Deletion Peak 10	59	60	858
TNKS2-AS1	Deletion Peak 10	59	60	858
TNN	Amplification Peak  1	7	50	865
TNNC1	Deletion Peak  2	28	35	887
TNR	Amplification Peak  1	7	50	865
TNRC6C	Amplification Peak 23	2	66	851
TNRC6C-AS1	Amplification Peak 23	2	66	851
TOMM20	Amplification Peak  2	14	41	875
TOMM20L	Deletion Peak 16	36	43	881
TOMM40L	Amplification Peak  1	7	50	865
TOP1P1	Amplification Peak  1	7	50	865
TP53	Deletion Peak 18	58	65	858
TP53BP2	Amplification Peak  2	14	41	875
TP53I11	Deletion Peak 13	40	53	876
TPCN2	Amplification Peak 17	17	23	897
TPD52L1	Deletion Peak  6	43	60	873
TPI1P3	Deletion Peak  6	43	60	873
TPM3	Amplification Peak  1	7	50	865
TPP2	Deletion Peak 15	29	35	886
TPT1	Deletion Peak 15	29	35	886
TPT1-AS1	Deletion Peak 15	29	35	886
TPTE2	Deletion Peak 15	29	35	886
TPTE2P1	Deletion Peak 15	29	35	886
TPTE2P3	Deletion Peak 15	29	35	886
TPTE2P5	Deletion Peak 15	29	35	886
TPTE2P6	Deletion Peak 15	29	35	886
TRABD	Deletion Peak 22	60	66	855
TRAF3IP2	Deletion Peak  6	43	60	873
TRAF3IP2-AS1	Deletion Peak  6	43	60	873
TRAF3IP3	Amplification Peak  2	14	41	875
TRAF5	Amplification Peak  2	14	41	875
TRAF6	Deletion Peak 13	40	53	876
TRAIP	Deletion Peak  2	28	35	887
TRAPPC1	Deletion Peak 18	57	64	858
TRAPPC3L	Deletion Peak  6	43	60	873
TRAPPC4	Deletion Peak 14	40	49	879
TRDN	Deletion Peak  6	43	60	873
TREH	Deletion Peak 14	40	49	879
TREX1	Deletion Peak  2	28	35	887
TRIM11	Amplification Peak  2	14	41	875
TRIM13	Deletion Peak 15	29	35	886
TRIM16	Deletion Peak 18	57	64	858
TRIM17	Amplification Peak  2	14	41	875
TRIM29	Deletion Peak 14	40	49	879
TRIM41	Deletion Peak  5	25	30	893
TRIM46	Amplification Peak  1	7	50	865
TRIM47	Amplification Peak 23	2	66	851
TRIM52	Deletion Peak  5	25	30	893
TRIM52-AS1	Deletion Peak  5	25	30	893
TRIM58	Amplification Peak  2	14	41	875
TRIM65	Amplification Peak 23	2	66	851
TRIM67	Amplification Peak  2	14	41	875
TRIM7	Deletion Peak  5	25	30	893
TRIM8	Deletion Peak 10	59	60	858
TRIM8	Deletion Peak 11	62	63	855
TRIP11	Deletion Peak 16	36	43	881
TRMT11	Deletion Peak  6	43	60	873
TRMT5	Deletion Peak 16	36	43	881
TRMU	Deletion Peak 22	60	67	856
TRPC4	Deletion Peak 15	29	35	886
TRPC6	Deletion Peak 14	40	49	879
TRPV1	Deletion Peak 18	57	64	858
TRPV3	Deletion Peak 18	57	64	858
TRUB1	Deletion Peak 10	59	60	858
TRUB1	Deletion Peak 11	62	63	855
TSACC	Amplification Peak  1	7	50	865
TSC22D1	Deletion Peak 15	29	35	886
TSC22D1-AS1	Deletion Peak 15	29	35	886
TSEN54	Amplification Peak 23	2	66	851
TSG1	Deletion Peak  6	43	60	873
TSHR	Deletion Peak 16	36	43	881
TSNAX	Amplification Peak  2	14	41	875
TSNAX-DISC1	Amplification Peak  2	14	41	875
TSPAN10	Amplification Peak 23	2	66	851
TSPAN14	Deletion Peak 10	59	60	858
TSPAN18	Deletion Peak 13	40	53	876
TSPO	Deletion Peak 22	60	66	855
TSPYL1	Deletion Peak  6	43	60	873
TSPYL4	Deletion Peak  6	43	60	873
TSR1	Deletion Peak 18	57	64	858
TSTD1	Amplification Peak  1	7	50	865
TSTD3	Deletion Peak  6	43	60	873
TTC1	Deletion Peak  4	35	48	883
TTC12	Deletion Peak 14	40	49	879
TTC13	Amplification Peak  2	14	41	875
TTC17	Deletion Peak 13	40	53	876
TTC24	Amplification Peak  1	7	50	865
TTC26	Amplification Peak 10	6	167	750
TTC36	Deletion Peak 14	40	49	879
TTC38	Deletion Peak 22	60	66	855
TTC7B	Deletion Peak 16	36	43	881
TTC8	Deletion Peak 16	36	43	881
TTC9	Deletion Peak 16	36	43	881
TTLL1	Deletion Peak 22	60	66	855
TTLL12	Deletion Peak 22	60	66	855
TTLL2	Deletion Peak  7	43	61	874
TTLL5	Deletion Peak 16	36	43	881
TTYH2	Amplification Peak 23	2	66	851
TUBA3C	Deletion Peak 15	29	35	886
TUBE1	Deletion Peak  6	43	60	873
TUBGCP2	Deletion Peak 11	62	63	855
TUBGCP6	Deletion Peak 22	60	66	855
TULP4	Deletion Peak  7	43	61	874
TUNAR	Deletion Peak 16	36	43	881
TUSC2	Deletion Peak  2	28	35	887
TUSC5	Deletion Peak 18	57	64	858
TUSC7	Deletion Peak  3	26	39	889
TUSC8	Deletion Peak 15	29	35	886
TVP23C	Deletion Peak 18	57	64	858
TVP23C-CDRT4	Deletion Peak 18	58	65	858
TWF2	Deletion Peak  2	28	35	887
TXLNB	Deletion Peak  7	43	61	874
TXNDC17	Deletion Peak 18	57	64	858
TYMP	Deletion Peak 22	60	66	855
UAP1	Amplification Peak  1	7	50	865
UBA7	Deletion Peak  2	28	35	887
UBAC2	Deletion Peak 15	29	35	886
UBAC2-AS1	Deletion Peak 15	29	35	886
UBALD2	Amplification Peak 23	2	66	851
UBAP2L	Amplification Peak  1	7	50	865
UBASH3B	Deletion Peak 14	40	49	879
UBE2G1	Deletion Peak 18	57	64	858
UBE2J1	Deletion Peak  6	43	60	873
UBE2O	Amplification Peak 23	2	66	851
UBE2Q1	Amplification Peak  1	7	50	865
UBE2Q1-AS1	Amplification Peak  1	7	50	865
UBE4A	Deletion Peak 14	40	49	879
UBL3	Deletion Peak 15	29	35	886
UBLCP1	Deletion Peak  4	35	48	883
UBN2	Amplification Peak 10	6	167	750
UBQLN4	Amplification Peak  1	7	50	865
UBR7	Deletion Peak 16	36	43	881
UBTD1	Deletion Peak 10	59	60	858
UBTD2	Deletion Peak  4	35	48	883
UCHL3	Deletion Peak 15	29	35	886
UCK2	Amplification Peak  1	7	50	865
UCN2	Deletion Peak  2	28	35	887
UFC1	Amplification Peak  1	7	50	865
UFL1	Deletion Peak  6	43	60	873
UFM1	Deletion Peak 15	29	35	886
UGGT2	Deletion Peak 15	29	35	886
UHMK1	Amplification Peak  1	7	50	865
ULBP1	Deletion Peak  7	43	61	874
ULBP2	Deletion Peak  7	43	61	874
ULBP3	Deletion Peak  7	43	61	874
ULK2	Amplification Peak 21	20	37	880
UNC13D	Amplification Peak 23	2	66	851
UNC79	Deletion Peak 16	36	43	881
UNC93A	Deletion Peak  7	43	61	874
UNK	Amplification Peak 23	2	66	851
UPK2	Deletion Peak 14	40	49	879
UPK3A	Deletion Peak 22	60	66	855
UQCRC1	Deletion Peak  2	28	35	887
URAD	Deletion Peak 15	29	35	886
URB1	Deletion Peak 20	19	34	896
URB1-AS1	Deletion Peak 20	19	34	896
URB2	Amplification Peak  2	14	41	875
UROS	Deletion Peak 11	62	63	855
USF1	Amplification Peak  1	7	50	865
USH1G	Amplification Peak 23	2	66	851
USH2A	Amplification Peak  2	14	41	875
USMG5	Deletion Peak 10	59	60	858
USMG5	Deletion Peak 11	62	63	855
USP10	Deletion Peak 17	35	46	881
USP12	Deletion Peak 15	29	35	886
USP12-AS1	Deletion Peak 15	29	35	886
USP12-AS2	Deletion Peak 15	29	35	886
USP16	Deletion Peak 20	19	34	896
USP19	Deletion Peak  2	28	35	887
USP2	Deletion Peak 14	40	49	879
USP2-AS1	Deletion Peak 14	40	49	879
USP21	Amplification Peak  1	7	50	865
USP25	Deletion Peak 20	19	34	896
USP28	Deletion Peak 14	40	49	879
USP36	Amplification Peak 23	2	66	851
USP4	Deletion Peak  2	28	35	887
USP43	Deletion Peak 18	57	64	858
USP45	Deletion Peak  6	43	60	873
USP6	Deletion Peak 18	57	64	858
USPL1	Deletion Peak 15	29	35	886
UST	Deletion Peak  7	43	61	874
UST-AS1	Deletion Peak  7	43	61	874
UTF1	Deletion Peak 11	62	63	855
UTP14C	Deletion Peak 15	29	35	886
UTRN	Deletion Peak  7	43	61	874
UTS2R	Amplification Peak 23	2	66	851
VAMP2	Deletion Peak 18	57	64	858
VAMP4	Amplification Peak  1	7	50	865
VANGL2	Amplification Peak  1	7	50	865
VASH1	Deletion Peak 16	36	43	881
VASH2	Amplification Peak  2	14	41	875
VAT1L	Deletion Peak 17	35	46	881
VAX1	Deletion Peak 10	59	60	858
VAX1	Deletion Peak 11	62	63	855
VENTX	Deletion Peak 11	62	63	855
VGLL2	Deletion Peak  6	43	60	873
VHLL	Amplification Peak  1	7	50	865
VIP	Deletion Peak  7	43	61	874
VIPAS39	Deletion Peak 16	36	43	881
VMO1	Deletion Peak 18	57	64	858
VN1R5	Amplification Peak  2	14	41	875
VNN2	Deletion Peak  7	43	61	874
VNN3	Deletion Peak  7	43	61	874
VPS11	Deletion Peak 14	40	49	879
VPS36	Deletion Peak 15	29	35	886
VPS53	Deletion Peak 18	57	64	858
VRK1	Deletion Peak 16	36	43	881
VRTN	Deletion Peak 16	36	43	881
VSIG2	Deletion Peak 14	40	49	879
VSIG8	Amplification Peak  1	7	50	865
VSX2	Deletion Peak 16	36	43	881
VTA1	Deletion Peak  7	43	61	874
VTI1A	Deletion Peak 10	59	60	858
VTI1A	Deletion Peak 11	62	63	855
VTI1B	Deletion Peak 16	36	43	881
VWA2	Deletion Peak 10	59	60	858
VWA2	Deletion Peak 11	62	63	855
VWA5A	Deletion Peak 14	40	49	879
VWA8	Deletion Peak 15	29	35	886
VWA8-AS1	Deletion Peak 15	29	35	886
WAPL	Deletion Peak 10	59	60	858
WARS	Deletion Peak 16	36	43	881
WASF1	Deletion Peak  6	43	60	873
WASF3	Deletion Peak 15	29	35	886
WBP1L	Deletion Peak 10	59	60	858
WBP1L	Deletion Peak 11	62	63	855
WBP2	Amplification Peak 23	2	66	851
WBP4	Deletion Peak 15	29	35	886
WDFY2	Deletion Peak 15	29	35	886
WDHD1	Deletion Peak 16	36	43	881
WDR11	Deletion Peak 10	59	60	858
WDR11	Deletion Peak 11	62	63	855
WDR11-AS1	Deletion Peak 10	59	60	858
WDR11-AS1	Deletion Peak 11	62	63	855
WDR20	Deletion Peak 16	36	43	881
WDR25	Deletion Peak 16	36	43	881
WDR26	Amplification Peak  2	14	41	875
WDR27	Deletion Peak  7	43	61	874
WDR59	Deletion Peak 17	35	46	881
WDR6	Deletion Peak  2	28	35	887
WDR64	Amplification Peak  2	14	41	875
WDR81	Deletion Peak 18	57	64	858
WDR82	Deletion Peak  2	28	35	887
WDR89	Deletion Peak 16	36	43	881
WFDC1	Deletion Peak 17	35	46	881
WFS1	Amplification Peak  6	8	15	900
WIPI1	Amplification Peak 23	2	66	851
WISP3	Deletion Peak  6	43	60	873
WNT3A	Amplification Peak  2	14	41	875
WNT5A	Deletion Peak  2	28	35	887
WNT7B	Deletion Peak 22	60	66	855
WNT8B	Deletion Peak 10	59	60	858
WNT9A	Amplification Peak  2	14	41	875
WRAP53	Deletion Peak 18	57	64	858
WSCD1	Deletion Peak 18	57	64	858
WTAP	Deletion Peak  7	43	61	874
WTAPP1	Deletion Peak 14	40	49	879
WWC1	Deletion Peak  4	36	49	883
WWOX	Deletion Peak 17	35	46	881
XAF1	Deletion Peak 18	57	64	858
XCL1	Amplification Peak  1	7	50	865
XCL2	Amplification Peak  1	7	50	865
XCR1	Deletion Peak  2	28	35	887
XLOC_008559	Deletion Peak 10	59	60	858
XPNPEP1	Deletion Peak 10	59	60	858
XPNPEP1	Deletion Peak 11	62	63	855
XPO4	Deletion Peak 15	29	35	886
YAP1	Deletion Peak 14	40	49	879
YBX2	Deletion Peak 18	57	64	858
YLPM1	Deletion Peak 16	36	43	881
YWHAE	Deletion Peak 18	57	64	858
YY1	Deletion Peak 16	36	43	881
YY1AP1	Amplification Peak  1	7	50	865
ZACN	Amplification Peak 23	2	66	851
ZAR1L	Deletion Peak 15	29	35	886
ZBED4	Deletion Peak 22	60	66	855
ZBED8	Deletion Peak  4	35	48	883
ZBTB1	Deletion Peak 16	36	43	881
ZBTB16	Deletion Peak 14	40	49	879
ZBTB18	Amplification Peak  2	14	41	875
ZBTB2	Deletion Peak  7	43	61	874
ZBTB24	Deletion Peak  6	43	60	873
ZBTB25	Deletion Peak 16	36	43	881
ZBTB37	Amplification Peak  1	7	50	865
ZBTB4	Deletion Peak 18	57	64	858
ZBTB7B	Amplification Peak  1	7	50	865
ZC2HC1B	Deletion Peak  7	43	61	874
ZC2HC1C	Deletion Peak 16	36	43	881
ZC3H12C	Deletion Peak 14	40	49	879
ZC3H12D	Deletion Peak  7	43	61	874
ZC3H13	Deletion Peak 15	29	35	886
ZC3H14	Deletion Peak 16	36	43	881
ZC3HAV1	Amplification Peak 10	6	167	750
ZC3HAV1L	Amplification Peak 10	6	167	750
ZCCHC14	Deletion Peak 17	35	46	881
ZDHHC14	Deletion Peak  7	43	61	874
ZDHHC16	Deletion Peak 10	59	60	858
ZDHHC20	Deletion Peak 15	29	35	886
ZDHHC22	Deletion Peak 16	36	43	881
ZDHHC6	Deletion Peak 10	59	60	858
ZDHHC6	Deletion Peak 11	62	63	855
ZDHHC7	Deletion Peak 17	35	46	881
ZFP1	Deletion Peak 17	35	46	881
ZFP3	Deletion Peak 18	57	64	858
ZFP36L1	Deletion Peak 16	36	43	881
ZFYVE1	Deletion Peak 16	36	43	881
ZFYVE26	Deletion Peak 16	36	43	881
ZFYVE27	Deletion Peak 10	59	60	858
ZIC2	Deletion Peak 15	29	35	886
ZIC5	Deletion Peak 15	29	35	886
ZMYM2	Deletion Peak 15	29	35	886
