region	status	short_histology	count	region_type
PRSS16	loss	Meningioma	8	gene
PRSS16	loss	Neurofibroma	5	gene
PRSS16	loss	Other	7	gene
PRSS16	loss	Schwannoma	5	gene
PRSS2	gain	All	18	gene
PRSS2	gain	LGAT	7	gene
PRSS3	loss	All	4	gene
PRSS36	gain	All	5	gene
PRSS36	loss	All	233	gene
PRSS36	loss	ATRT	7	gene
PRSS36	loss	Choroid plexus tumor	7	gene
PRSS36	loss	DNET	5	gene
PRSS36	loss	Dysplasia	4	gene
PRSS36	loss	Ependymoma	16	gene
PRSS36	loss	Ganglioglioma	11	gene
PRSS36	loss	HGAT	45	gene
PRSS36	loss	LGAT	61	gene
PRSS36	loss	Medulloblastoma	29	gene
PRSS36	loss	Meningioma	8	gene
PRSS36	loss	Neurofibroma	5	gene
PRSS36	loss	Other	9	gene
PRSS36	loss	Schwannoma	5	gene
PRSS53	gain	All	5	gene
PRSS53	loss	All	233	gene
PRSS53	loss	ATRT	7	gene
PRSS53	loss	Choroid plexus tumor	7	gene
PRSS53	loss	DNET	5	gene
PRSS53	loss	Dysplasia	4	gene
PRSS53	loss	Ependymoma	16	gene
PRSS53	loss	Ganglioglioma	11	gene
PRSS53	loss	HGAT	45	gene
PRSS53	loss	LGAT	61	gene
PRSS53	loss	Medulloblastoma	29	gene
PRSS53	loss	Meningioma	8	gene
PRSS53	loss	Neurofibroma	5	gene
PRSS53	loss	Other	9	gene
PRSS53	loss	Schwannoma	5	gene
PRSS55	gain	All	7	gene
PRSS55	loss	All	10	gene
PRSS55	loss	Medulloblastoma	4	gene
PRSS56	loss	All	4	gene
PRSS57	gain	All	4	gene
PRSS57	loss	All	5	gene
PRSS8	gain	All	5	gene
PRSS8	loss	All	233	gene
PRSS8	loss	ATRT	7	gene
PRSS8	loss	Choroid plexus tumor	7	gene
PRSS8	loss	DNET	5	gene
PRSS8	loss	Dysplasia	4	gene
PRSS8	loss	Ependymoma	16	gene
PRSS8	loss	Ganglioglioma	11	gene
PRSS8	loss	HGAT	45	gene
PRSS8	loss	LGAT	61	gene
PRSS8	loss	Medulloblastoma	29	gene
PRSS8	loss	Meningioma	8	gene
PRSS8	loss	Neurofibroma	5	gene
PRSS8	loss	Other	9	gene
PRSS8	loss	Schwannoma	5	gene
PRTN3	gain	All	4	gene
PRTN3	loss	All	5	gene
PRUNE1	loss	All	4	gene
PSCA	gain	All	10	gene
PSCA	gain	HGAT	4	gene
PSKH1	gain	All	6	gene
PSMA1	loss	All	4	gene
PSMA7	gain	All	12	gene
PSMA7	gain	HGAT	6	gene
PSMB10	gain	All	4	gene
PSMB11	loss	All	4	gene
PSMB3	gain	All	17	gene
PSMB3	gain	Medulloblastoma	14	gene
PSMB4	gain	All	6	gene
PSMB4	loss	All	4	gene
PSMB5	loss	All	4	gene
PSMB7	loss	All	5	gene
PSMC2	gain	All	12	gene
PSMC3	gain	All	4	gene
PSMC3	loss	All	5	gene
PSMD4	gain	All	5	gene
PSMD4	loss	All	4	gene
PSME3	gain	All	17	gene
PSME3	loss	All	10	gene
PSME3	gain	Medulloblastoma	14	gene
PSME3	loss	HGAT	5	gene
PSMF1	loss	All	4	gene
PSMG2	gain	All	12	gene
PSMG2	loss	All	241	gene
PSMG2	gain	Medulloblastoma	7	gene
PSMG2	loss	ATRT	7	gene
PSMG2	loss	Choroid plexus tumor	8	gene
PSMG2	loss	DNET	5	gene
PSMG2	loss	Dysplasia	4	gene
PSMG2	loss	Ependymoma	17	gene
PSMG2	loss	Ganglioglioma	11	gene
PSMG2	loss	HGAT	51	gene
PSMG2	loss	LGAT	61	gene
PSMG2	loss	Medulloblastoma	29	gene
PSMG2	loss	Meningioma	9	gene
PSMG2	loss	Neurofibroma	5	gene
PSMG2	loss	Other	8	gene
PSMG2	loss	Schwannoma	5	gene
PSMG3	loss	All	4	gene
PSMG3	loss	HGAT	4	gene
PSMG3-AS1	loss	All	4	gene
PSMG3-AS1	loss	HGAT	4	gene
PSPH	gain	All	16	gene
PSPH	gain	HGAT	7	gene
PTBP1	gain	All	5	gene
PTBP1	loss	All	5	gene
PTCD1	gain	All	12	gene
PTCD1	gain	LGAT	4	gene
PTCD2	gain	All	5	gene
PTCH1	loss	All	4	gene
PTDSS2	gain	All	6	gene
PTENP1	loss	All	4	gene
PTENP1-AS	loss	All	4	gene
PTGDS	gain	All	4	gene
PTGDS	loss	All	231	gene
PTGDS	loss	ATRT	7	gene
PTGDS	loss	Choroid plexus tumor	7	gene
PTGDS	loss	DNET	5	gene
PTGDS	loss	Dysplasia	4	gene
PTGDS	loss	Ependymoma	14	gene
PTGDS	loss	Ganglioglioma	11	gene
PTGDS	loss	HGAT	45	gene
PTGDS	loss	LGAT	60	gene
PTGDS	loss	Medulloblastoma	28	gene
PTGDS	loss	Meningioma	8	gene
PTGDS	loss	Neurofibroma	5	gene
PTGDS	loss	Other	9	gene
PTGDS	loss	Schwannoma	5	gene
PTGES3L	gain	All	17	gene
PTGES3L	loss	All	10	gene
PTGES3L	gain	Medulloblastoma	14	gene
PTGES3L	loss	HGAT	5	gene
PTGES3L-AARSD1	gain	All	17	gene
PTGES3L-AARSD1	loss	All	10	gene
PTGES3L-AARSD1	gain	Medulloblastoma	14	gene
PTGES3L-AARSD1	loss	HGAT	5	gene
PTK2	gain	All	8	gene
PTK2	gain	HGAT	5	gene
PTK6	gain	All	12	gene
PTK6	loss	All	4	gene
PTK6	gain	HGAT	5	gene
PTK6	loss	HGAT	4	gene
PTMA	gain	All	4	gene
PTMS	gain	All	6	gene
PTP4A3	gain	All	9	gene
PTP4A3	gain	HGAT	4	gene
PTPA	loss	All	4	gene
PTPMT1	gain	All	4	gene
PTPMT1	loss	All	6	gene
PTPN12	gain	All	23	gene
PTPN12	gain	HGAT	5	gene
PTPN12	gain	Medulloblastoma	7	gene
PTPN14	gain	All	4	gene
PTPN14	gain	HGAT	4	gene
PTPN18	loss	All	4	gene
PTPN2	gain	All	12	gene
PTPN2	loss	All	241	gene
PTPN2	gain	Medulloblastoma	7	gene
PTPN2	loss	ATRT	7	gene
PTPN2	loss	Choroid plexus tumor	8	gene
PTPN2	loss	DNET	5	gene
PTPN2	loss	Dysplasia	4	gene
PTPN2	loss	Ependymoma	17	gene
PTPN2	loss	Ganglioglioma	11	gene
PTPN2	loss	HGAT	51	gene
PTPN2	loss	LGAT	61	gene
PTPN2	loss	Medulloblastoma	29	gene
PTPN2	loss	Meningioma	9	gene
PTPN2	loss	Neurofibroma	5	gene
PTPN2	loss	Other	8	gene
PTPN2	loss	Schwannoma	5	gene
PTPN6	gain	All	6	gene
PTPN7	gain	All	4	gene
PTPN7	gain	HGAT	4	gene
PTPRA	gain	All	5	gene
PTPRC	gain	All	6	gene
PTPRC	loss	All	5	gene
PTPRC	gain	HGAT	5	gene
PTPRD	gain	All	5	gene
PTPRD	loss	All	7	gene
PTPRD	loss	HGAT	5	gene
PTPRJ	loss	All	6	gene
PTPRN2	gain	All	8	gene
PTPRN2	loss	All	6	gene
PTPRN2	gain	HGAT	4	gene
PTPRVP	gain	All	4	gene
PTPRVP	gain	HGAT	4	gene
PTTG1IP	gain	All	5	gene
PTTG1IP	loss	All	5	gene
PTTG1IP	loss	HGAT	4	gene
PUF60	gain	All	10	gene
PUF60	loss	All	5	gene
PUF60	gain	HGAT	5	gene
PURG	loss	All	5	gene
PUSL1	loss	All	13	gene
PVALB	loss	All	4	gene
PVALEF	gain	All	14	gene
PVALEF	gain	Medulloblastoma	7	gene
PVRIG	gain	All	12	gene
PVRIG	gain	LGAT	4	gene
PVT1	gain	All	5	gene
PWAR1	loss	All	6	gene
PWAR1	loss	HGAT	6	gene
PWAR5	loss	All	6	gene
PWAR5	loss	HGAT	6	gene
PWP2	loss	All	4	gene
PWRN1	loss	All	7	gene
PWRN1	loss	HGAT	6	gene
PWRN2	gain	All	4	gene
PWRN2	loss	All	7	gene
PWRN2	loss	HGAT	6	gene
PXDN	gain	All	4	gene
PYCARD	gain	All	5	gene
PYCARD	loss	All	233	gene
PYCARD	loss	ATRT	7	gene
PYCARD	loss	Choroid plexus tumor	7	gene
PYCARD	loss	DNET	5	gene
PYCARD	loss	Dysplasia	4	gene
PYCARD	loss	Ependymoma	16	gene
PYCARD	loss	Ganglioglioma	11	gene
PYCARD	loss	HGAT	45	gene
PYCARD	loss	LGAT	61	gene
PYCARD	loss	Medulloblastoma	29	gene
PYCARD	loss	Meningioma	8	gene
PYCARD	loss	Neurofibroma	5	gene
PYCARD	loss	Other	9	gene
PYCARD	loss	Schwannoma	5	gene
PYCARD-AS1	gain	All	5	gene
PYCARD-AS1	loss	All	233	gene
PYCARD-AS1	loss	ATRT	7	gene
PYCARD-AS1	loss	Choroid plexus tumor	7	gene
PYCARD-AS1	loss	DNET	5	gene
PYCARD-AS1	loss	Dysplasia	4	gene
PYCARD-AS1	loss	Ependymoma	16	gene
PYCARD-AS1	loss	Ganglioglioma	11	gene
PYCARD-AS1	loss	HGAT	45	gene
PYCARD-AS1	loss	LGAT	61	gene
PYCARD-AS1	loss	Medulloblastoma	29	gene
PYCARD-AS1	loss	Meningioma	8	gene
PYCARD-AS1	loss	Neurofibroma	5	gene
PYCARD-AS1	loss	Other	9	gene
PYCARD-AS1	loss	Schwannoma	5	gene
PYCR1	gain	All	14	gene
PYCR1	gain	Medulloblastoma	7	gene
PYCR3	gain	All	10	gene
PYCR3	gain	HGAT	5	gene
PYDC1	gain	All	5	gene
PYDC1	loss	All	233	gene
PYDC1	loss	ATRT	7	gene
PYDC1	loss	Choroid plexus tumor	7	gene
PYDC1	loss	DNET	5	gene
PYDC1	loss	Dysplasia	4	gene
PYDC1	loss	Ependymoma	16	gene
PYDC1	loss	Ganglioglioma	11	gene
PYDC1	loss	HGAT	45	gene
PYDC1	loss	LGAT	61	gene
PYDC1	loss	Medulloblastoma	29	gene
PYDC1	loss	Meningioma	8	gene
PYDC1	loss	Neurofibroma	5	gene
PYDC1	loss	Other	9	gene
PYDC1	loss	Schwannoma	5	gene
PYGO2	gain	All	13	gene
PYGO2	gain	HGAT	6	gene
PYROXD1	loss	All	6	gene
PYY	gain	All	12	gene
PYY	loss	All	11	gene
PYY	gain	Medulloblastoma	9	gene
PYY	loss	HGAT	6	gene
QPRT	loss	All	232	gene
QPRT	loss	ATRT	7	gene
QPRT	loss	Choroid plexus tumor	7	gene
QPRT	loss	DNET	5	gene
QPRT	loss	Dysplasia	4	gene
QPRT	loss	Ependymoma	16	gene
QPRT	loss	Ganglioglioma	11	gene
QPRT	loss	HGAT	45	gene
QPRT	loss	LGAT	61	gene
QPRT	loss	Medulloblastoma	28	gene
QPRT	loss	Meningioma	8	gene
QPRT	loss	Neurofibroma	5	gene
QPRT	loss	Other	9	gene
QPRT	loss	Schwannoma	5	gene
QSOX2	gain	All	4	gene
QSOX2	loss	All	230	gene
QSOX2	loss	ATRT	7	gene
QSOX2	loss	Choroid plexus tumor	7	gene
QSOX2	loss	DNET	5	gene
QSOX2	loss	Dysplasia	4	gene
QSOX2	loss	Ependymoma	14	gene
QSOX2	loss	Ganglioglioma	11	gene
QSOX2	loss	HGAT	45	gene
QSOX2	loss	LGAT	60	gene
QSOX2	loss	Medulloblastoma	28	gene
QSOX2	loss	Meningioma	8	gene
QSOX2	loss	Neurofibroma	5	gene
QSOX2	loss	Other	9	gene
QSOX2	loss	Schwannoma	5	gene
R3HDM2	gain	All	4	gene
R3HDM4	loss	All	5	gene
RAB13	gain	All	12	gene
RAB13	gain	HGAT	5	gene
RAB19	gain	All	92	gene
RAB19	gain	LGAT	89	gene
RAB20	loss	All	5	gene
RAB23	loss	All	231	gene
RAB23	loss	ATRT	6	gene
RAB23	loss	Choroid plexus tumor	7	gene
RAB23	loss	DNET	5	gene
RAB23	loss	Dysplasia	4	gene
RAB23	loss	Ependymoma	14	gene
RAB23	loss	Ganglioglioma	11	gene
RAB23	loss	HGAT	48	gene
RAB23	loss	LGAT	61	gene
RAB23	loss	Medulloblastoma	28	gene
RAB23	loss	Meningioma	8	gene
RAB23	loss	Neurofibroma	5	gene
RAB23	loss	Other	8	gene
RAB23	loss	Schwannoma	5	gene
RAB24	loss	All	8	gene
RAB24	loss	HGAT	5	gene
RAB27B	loss	All	4	gene
RAB30	loss	All	5	gene
RAB3B	loss	All	4	gene
RAB3C	loss	All	4	gene
RAB3IL1	loss	All	4	gene
RABEP2	loss	All	233	gene
RABEP2	loss	ATRT	7	gene
RABEP2	loss	Choroid plexus tumor	7	gene
RABEP2	loss	DNET	5	gene
RABEP2	loss	Dysplasia	4	gene
RABEP2	loss	Ependymoma	16	gene
RABEP2	loss	Ganglioglioma	11	gene
RABEP2	loss	HGAT	46	gene
RABEP2	loss	LGAT	61	gene
RABEP2	loss	Medulloblastoma	28	gene
RABEP2	loss	Meningioma	8	gene
RABEP2	loss	Neurofibroma	5	gene
RABEP2	loss	Other	9	gene
RABEP2	loss	Schwannoma	5	gene
RABEPK	loss	All	4	gene
RABGEF1	gain	All	32	gene
RABGEF1	loss	All	10	gene
RABGEF1	gain	Ganglioglioma	4	gene
RABGEF1	gain	HGAT	9	gene
RABGEF1	gain	LGAT	5	gene
RABGEF1	gain	Medulloblastoma	7	gene
RABGEF1	loss	HGAT	4	gene
RABGEF1	loss	Medulloblastoma	4	gene
RABL6	gain	All	4	gene
RABL6	loss	All	231	gene
RABL6	loss	ATRT	7	gene
RABL6	loss	Choroid plexus tumor	7	gene
RABL6	loss	DNET	5	gene
RABL6	loss	Dysplasia	4	gene
RABL6	loss	Ependymoma	14	gene
RABL6	loss	Ganglioglioma	11	gene
RABL6	loss	HGAT	45	gene
RABL6	loss	LGAT	60	gene
RABL6	loss	Medulloblastoma	28	gene
RABL6	loss	Meningioma	8	gene
RABL6	loss	Neurofibroma	5	gene
RABL6	loss	Other	9	gene
RABL6	loss	Schwannoma	5	gene
RAC3	gain	All	13	gene
RAC3	gain	Medulloblastoma	6	gene
RAD17	gain	All	4	gene
RAD17	loss	All	5	gene
RAD17	loss	HGAT	4	gene
RAD21L1	loss	All	4	gene
RAD51D	gain	All	20	gene
RAD51D	gain	Medulloblastoma	16	gene
RAD52	gain	All	5	gene
RADIL	loss	All	4	gene
RAF1	gain	All	4	gene
RAI1	gain	All	11	gene
RAI1	loss	All	28	gene
RAI1	gain	Medulloblastoma	5	gene
RAI1	loss	HGAT	7	gene
RAI1	loss	Medulloblastoma	17	gene
RAI1-AS1	gain	All	11	gene
RAI1-AS1	loss	All	28	gene
RAI1-AS1	gain	Medulloblastoma	5	gene
RAI1-AS1	loss	HGAT	7	gene
RAI1-AS1	loss	Medulloblastoma	17	gene
RANBP1	gain	All	6	gene
RANBP1	loss	All	241	gene
RANBP1	gain	HGAT	4	gene
RANBP1	loss	ATRT	11	gene
RANBP1	loss	Choroid plexus tumor	7	gene
RANBP1	loss	DNET	5	gene
RANBP1	loss	Dysplasia	4	gene
RANBP1	loss	Ependymoma	19	gene
RANBP1	loss	Ganglioglioma	11	gene
RANBP1	loss	HGAT	49	gene
RANBP1	loss	LGAT	61	gene
RANBP1	loss	Medulloblastoma	29	gene
RANBP1	loss	Meningioma	7	gene
RANBP1	loss	Neurofibroma	6	gene
RANBP1	loss	Other	9	gene
RANBP1	loss	Schwannoma	4	gene
RANBP10	gain	All	4	gene
RANBP2	loss	All	4	gene
RANGAP1	loss	All	8	gene
RAP1GAP2	loss	All	221	gene
RAP1GAP2	loss	ATRT	7	gene
RAP1GAP2	loss	Choroid plexus tumor	7	gene
RAP1GAP2	loss	DNET	5	gene
RAP1GAP2	loss	Dysplasia	4	gene
RAP1GAP2	loss	Ependymoma	15	gene
RAP1GAP2	loss	Ganglioglioma	11	gene
RAP1GAP2	loss	HGAT	43	gene
RAP1GAP2	loss	LGAT	61	gene
RAP1GAP2	loss	Medulloblastoma	23	gene
RAP1GAP2	loss	Meningioma	8	gene
RAP1GAP2	loss	Neurofibroma	5	gene
RAP1GAP2	loss	Other	8	gene
RAP1GAP2	loss	Schwannoma	5	gene
RAPSN	gain	All	4	gene
RAPSN	loss	All	5	gene
RARRES2	gain	All	9	gene
RASD1	gain	All	11	gene
RASD1	loss	All	29	gene
RASD1	gain	Medulloblastoma	5	gene
RASD1	loss	HGAT	8	gene
RASD1	loss	Medulloblastoma	17	gene
RASGEF1C	loss	All	10	gene
RASGEF1C	loss	HGAT	5	gene
RASGEF1C	loss	Medulloblastoma	4	gene
RASL10B	gain	All	19	gene
RASL10B	gain	Medulloblastoma	15	gene
RASL11B	gain	All	8	gene
RASL11B	gain	HGAT	8	gene
RASSF2	gain	All	5	gene
RASSF7	gain	All	6	gene
RASSF7	loss	All	4	gene
RBAK	loss	All	4	gene
RBAK-RBAKDN	loss	All	4	gene
RBAKDN	loss	All	4	gene
RBBP8NL	gain	All	13	gene
RBBP8NL	gain	HGAT	6	gene
RBFOX3	gain	All	14	gene
RBFOX3	gain	Medulloblastoma	7	gene
RBM11	gain	All	5	gene
RBM11	loss	All	15	gene
RBM11	loss	HGAT	11	gene
RBM19	loss	All	4	gene
RBM23	loss	All	4	gene
RBM33	gain	All	11	gene
RBM33	loss	All	5	gene
RBM33	gain	HGAT	6	gene
RBM4	loss	All	4	gene
RBM4B	loss	All	4	gene
RBM8A	loss	All	233	gene
RBM8A	loss	ATRT	7	gene
RBM8A	loss	Choroid plexus tumor	7	gene
RBM8A	loss	DNET	5	gene
RBM8A	loss	Dysplasia	4	gene
RBM8A	loss	Ependymoma	15	gene
RBM8A	loss	Ganglioglioma	11	gene
RBM8A	loss	HGAT	46	gene
RBM8A	loss	LGAT	61	gene
RBM8A	loss	Medulloblastoma	29	gene
RBM8A	loss	Meningioma	8	gene
RBM8A	loss	Neurofibroma	5	gene
RBM8A	loss	Other	9	gene
RBM8A	loss	Schwannoma	5	gene
RBMXL2	loss	All	7	gene
RBP5	gain	All	5	gene
RBPMS	gain	All	5	gene
RBPMS	loss	All	6	gene
RBX1	loss	All	11	gene
RCC1L	gain	All	8	gene
RCC1L	loss	All	8	gene
RCC2	gain	All	4	gene
RCC2	loss	All	7	gene
RCC2	gain	HGAT	4	gene
RCE1	loss	All	4	gene
RCOR3	gain	All	7	gene
RCOR3	loss	All	6	gene
RD3L	gain	All	4	gene
RD3L	loss	All	11	gene
RD3L	loss	HGAT	6	gene
RDM1	gain	All	19	gene
RDM1	gain	Medulloblastoma	15	gene
RDM1P5	gain	All	17	gene
RDM1P5	gain	Medulloblastoma	14	gene
RECQL	loss	All	6	gene
RECQL4	loss	All	8	gene
REG4	loss	All	4	gene
RELN	gain	All	12	gene
REM1	gain	All	6	gene
REM2	loss	All	4	gene
REPIN1	gain	All	10	gene
RFC2	gain	All	12	gene
RFC2	loss	All	8	gene
RFC2	gain	HGAT	4	gene
RFFL	gain	All	20	gene
RFFL	gain	Medulloblastoma	16	gene
RFLNB	loss	All	4	gene
RFNG	gain	All	13	gene
RFNG	gain	Medulloblastoma	6	gene
RFX5	gain	All	5	gene
RFX5	loss	All	4	gene
RGL2	loss	All	230	gene
RGL2	loss	ATRT	6	gene
RGL2	loss	Choroid plexus tumor	7	gene
RGL2	loss	DNET	5	gene
RGL2	loss	Dysplasia	4	gene
RGL2	loss	Ependymoma	14	gene
RGL2	loss	Ganglioglioma	11	gene
RGL2	loss	HGAT	47	gene
RGL2	loss	LGAT	61	gene
RGL2	loss	Medulloblastoma	29	gene
RGL2	loss	Meningioma	8	gene
RGL2	loss	Neurofibroma	5	gene
RGL2	loss	Other	7	gene
RGL2	loss	Schwannoma	5	gene
RGL4	loss	All	8	gene
RGP1	gain	All	5	gene
RGS14	loss	All	8	gene
RGS14	loss	HGAT	5	gene
RGS9	gain	All	6	gene
RHBDD2	gain	All	11	gene
RHBDD2	loss	All	7	gene
RHBDD2	gain	HGAT	5	gene
RHCE	loss	All	4	gene
RHEB	gain	All	10	gene
RHNO1	gain	All	5	gene
RHNO1	loss	All	4	gene
RHOD	loss	All	4	gene
RHPN1	gain	All	11	gene
RHPN1	gain	HGAT	5	gene
RHPN1-AS1	gain	All	11	gene
RHPN1-AS1	gain	HGAT	5	gene
RIC3	loss	All	8	gene
RIIAD1	gain	All	7	gene
RIIAD1	loss	All	4	gene
RIIAD1	gain	HGAT	4	gene
RILP	loss	All	221	gene
RILP	loss	ATRT	7	gene
RILP	loss	Choroid plexus tumor	7	gene
RILP	loss	DNET	5	gene
RILP	loss	Dysplasia	4	gene
RILP	loss	Ependymoma	15	gene
RILP	loss	Ganglioglioma	11	gene
RILP	loss	HGAT	43	gene
RILP	loss	LGAT	61	gene
RILP	loss	Medulloblastoma	23	gene
RILP	loss	Meningioma	8	gene
RILP	loss	Neurofibroma	5	gene
RILP	loss	Other	8	gene
RILP	loss	Schwannoma	5	gene
RIMBP3	loss	All	224	gene
RIMBP3	loss	ATRT	5	gene
RIMBP3	loss	Choroid plexus tumor	7	gene
RIMBP3	loss	DNET	5	gene
RIMBP3	loss	Dysplasia	4	gene
RIMBP3	loss	Ependymoma	15	gene
RIMBP3	loss	Ganglioglioma	11	gene
RIMBP3	loss	HGAT	47	gene
RIMBP3	loss	LGAT	60	gene
RIMBP3	loss	Medulloblastoma	29	gene
RIMBP3	loss	Meningioma	6	gene
RIMBP3	loss	Neurofibroma	5	gene
RIMBP3	loss	Other	9	gene
RIMBP3B	loss	All	10	gene
RIMBP3C	loss	All	238	gene
RIMBP3C	loss	ATRT	8	gene
RIMBP3C	loss	Choroid plexus tumor	7	gene
RIMBP3C	loss	DNET	5	gene
RIMBP3C	loss	Dysplasia	4	gene
RIMBP3C	loss	Ependymoma	18	gene
RIMBP3C	loss	Ganglioglioma	11	gene
RIMBP3C	loss	HGAT	49	gene
RIMBP3C	loss	LGAT	60	gene
RIMBP3C	loss	Medulloblastoma	29	gene
RIMBP3C	loss	Meningioma	9	gene
RIMBP3C	loss	Neurofibroma	5	gene
RIMBP3C	loss	Other	9	gene
RIMBP3C	loss	Schwannoma	5	gene
RING1	loss	All	231	gene
RING1	loss	ATRT	6	gene
RING1	loss	Choroid plexus tumor	7	gene
RING1	loss	DNET	5	gene
RING1	loss	Dysplasia	4	gene
RING1	loss	Ependymoma	14	gene
RING1	loss	Ganglioglioma	11	gene
RING1	loss	HGAT	47	gene
RING1	loss	LGAT	61	gene
RING1	loss	Medulloblastoma	29	gene
RING1	loss	Meningioma	8	gene
RING1	loss	Neurofibroma	5	gene
RING1	loss	Other	8	gene
RING1	loss	Schwannoma	5	gene
RIPK4	gain	All	4	gene
RIPK4	loss	All	6	gene
RIPOR1	gain	All	4	gene
RMND5B	loss	All	9	gene
RMND5B	loss	HGAT	5	gene
RMRP	gain	All	5	gene
RNA5S1	gain	All	6	gene
RNA5S10	gain	All	6	gene
RNA5S11	gain	All	6	gene
RNA5S12	gain	All	6	gene
RNA5S13	gain	All	6	gene
RNA5S14	gain	All	6	gene
RNA5S15	gain	All	6	gene
RNA5S16	gain	All	5	gene
RNA5S2	gain	All	6	gene
RNA5S3	gain	All	6	gene
RNA5S4	gain	All	6	gene
RNA5S5	gain	All	6	gene
RNA5S6	gain	All	6	gene
RNA5S7	gain	All	6	gene
RNA5S8	gain	All	6	gene
RNA5S9	gain	All	6	gene
RNASEH1	gain	All	4	gene
RNASEH1-AS1	gain	All	4	gene
RNASEK	loss	All	5	gene
RNASEK-C17orf49	loss	All	5	gene
RND2	gain	All	17	gene
RND2	loss	All	10	gene
RND2	gain	Medulloblastoma	14	gene
RND2	loss	HGAT	5	gene
RNF11	loss	All	5	gene
RNF112	gain	All	26	gene
RNF112	loss	All	9	gene
RNF112	gain	Medulloblastoma	21	gene
RNF112	loss	HGAT	4	gene
RNF115	loss	All	233	gene
RNF115	loss	ATRT	7	gene
RNF115	loss	Choroid plexus tumor	7	gene
RNF115	loss	DNET	5	gene
RNF115	loss	Dysplasia	4	gene
RNF115	loss	Ependymoma	15	gene
RNF115	loss	Ganglioglioma	11	gene
RNF115	loss	HGAT	46	gene
RNF115	loss	LGAT	61	gene
RNF115	loss	Medulloblastoma	29	gene
RNF115	loss	Meningioma	8	gene
RNF115	loss	Neurofibroma	5	gene
RNF115	loss	Other	9	gene
RNF115	loss	Schwannoma	5	gene
RNF122	loss	All	4	gene
RNF126	gain	All	4	gene
RNF126	loss	All	5	gene
RNF130	loss	All	10	gene
RNF130	loss	HGAT	5	gene
RNF130	loss	Medulloblastoma	4	gene
RNF135	gain	All	4	gene
RNF141	gain	All	5	gene
RNF141	loss	All	9	gene
RNF141	loss	HGAT	4	gene
RNF166	gain	All	4	gene
RNF166	loss	All	242	gene
RNF166	loss	ATRT	7	gene
RNF166	loss	Choroid plexus tumor	7	gene
RNF166	loss	DNET	5	gene
RNF166	loss	Dysplasia	4	gene
RNF166	loss	Ependymoma	16	gene
RNF166	loss	Ganglioglioma	11	gene
RNF166	loss	HGAT	49	gene
RNF166	loss	LGAT	61	gene
RNF166	loss	Medulloblastoma	34	gene
RNF166	loss	Meningioma	8	gene
RNF166	loss	Neurofibroma	5	gene
RNF166	loss	Other	9	gene
RNF166	loss	Schwannoma	5	gene
RNF168	loss	All	4	gene
RNF168	loss	HGAT	4	gene
RNF186	gain	All	4	gene
RNF186	loss	All	6	gene
RNF186	gain	HGAT	4	gene
RNF208	gain	All	5	gene
RNF208	loss	All	231	gene
RNF208	loss	ATRT	7	gene
RNF208	loss	Choroid plexus tumor	7	gene
RNF208	loss	DNET	5	gene
RNF208	loss	Dysplasia	4	gene
RNF208	loss	Ependymoma	14	gene
RNF208	loss	Ganglioglioma	11	gene
RNF208	loss	HGAT	45	gene
RNF208	loss	LGAT	60	gene
RNF208	loss	Medulloblastoma	28	gene
RNF208	loss	Meningioma	8	gene
RNF208	loss	Neurofibroma	5	gene
RNF208	loss	Other	9	gene
RNF208	loss	Schwannoma	5	gene
RNF212B	loss	All	4	gene
RNF213	gain	All	14	gene
RNF213	gain	Medulloblastoma	7	gene
RNF213-AS1	gain	All	14	gene
RNF213-AS1	gain	Medulloblastoma	7	gene
RNF216	loss	All	4	gene
RNF216-IT1	loss	All	4	gene
RNF216P1	loss	All	4	gene
RNF223	loss	All	13	gene
RNF224	gain	All	5	gene
RNF224	loss	All	231	gene
RNF224	loss	ATRT	7	gene
RNF224	loss	Choroid plexus tumor	7	gene
RNF224	loss	DNET	5	gene
RNF224	loss	Dysplasia	4	gene
RNF224	loss	Ependymoma	14	gene
RNF224	loss	Ganglioglioma	11	gene
RNF224	loss	HGAT	45	gene
RNF224	loss	LGAT	60	gene
RNF224	loss	Medulloblastoma	28	gene
RNF224	loss	Meningioma	8	gene
RNF224	loss	Neurofibroma	5	gene
RNF224	loss	Other	9	gene
RNF224	loss	Schwannoma	5	gene
RNF24	gain	All	5	gene
RNF32	gain	All	9	gene
RNF32	loss	All	5	gene
RNF32	gain	HGAT	4	gene
RNF40	gain	All	5	gene
RNF40	loss	All	233	gene
RNF40	loss	ATRT	7	gene
RNF40	loss	Choroid plexus tumor	7	gene
RNF40	loss	DNET	5	gene
RNF40	loss	Dysplasia	4	gene
RNF40	loss	Ependymoma	16	gene
RNF40	loss	Ganglioglioma	11	gene
RNF40	loss	HGAT	45	gene
RNF40	loss	LGAT	61	gene
RNF40	loss	Medulloblastoma	29	gene
RNF40	loss	Meningioma	8	gene
RNF40	loss	Neurofibroma	5	gene
RNF40	loss	Other	9	gene
RNF40	loss	Schwannoma	5	gene
RNH1	gain	All	6	gene
RNH1	loss	All	4	gene
RNMT	gain	All	12	gene
RNMT	loss	All	240	gene
RNMT	gain	Medulloblastoma	7	gene
RNMT	loss	ATRT	7	gene
RNMT	loss	Choroid plexus tumor	8	gene
RNMT	loss	DNET	5	gene
RNMT	loss	Dysplasia	4	gene
RNMT	loss	Ependymoma	17	gene
RNMT	loss	Ganglioglioma	11	gene
