	SAMPLE_ID	RAS_SCORE	TP53_SCORE	NF1_SCORE	RAS_SHUFFLE	TP53_SHUFFLE	NF1_SHUFFLE	sample_id	NF1	TP53	nf1_status	tp53_status	Kids_First_Biospecimen_ID	Kids_First_Participant_ID
779	7316-1109	0.6678403683241787	0.2333134026349364	0.5379786237032309	0.6328339814918057	0.640073930760986	0.45838847323032295	7316-1109	1.0	1.0	1	1	BS_WVS02TZK	PT_NNZQ09SH
780	7316-1781	0.6664633592496728	0.4802103576563417	0.34697131472979176	0.5709421591889301	0.28199710932084465	0.4722653685940789	7316-1781	0.0	0.0	0	0	BS_WVW3W6ZB	PT_M1RYN7B0
781	7316-3680	0.5017809667165554	0.4343063455417743	0.6107788101237813	0.7348087420162366	0.4799259792515292	0.6295635477390075	7316-3680	0.0	0.0	0	0	BS_WWKNJSJ5	PT_RJ1TJ2KH
782	7316-1799	0.3432370325640326	0.22296824623235856	0.4649292256396232	0.7017984651715896	0.8512196467231842	0.6483440696458782	7316-1799	0.0	0.0	0	0	BS_WYERXS4G	PT_46F28BFH
783	7316-1076	0.3362070716785235	0.7224014565161729	0.5655565501634761	0.4462589774476605	0.6205352324842556	0.467340943335046	7316-1076	0.0	0.0	0	0	BS_SBFNFZ8B	PT_1EB5KHZX
784	7316-3057	0.4562401420644412	0.5728436864129048	0.5148200043515266	0.3849674733386073	0.5013159402193847	0.5491149383360794	7316-3057	0.0	0.0	0	0	BS_WYG77VVP	PT_DH8A0SNQ
785	7316-196	0.3723973612679968	0.4861268236253818	0.5428383586562934	0.6464991718709658	0.5970325125807392	0.4617082111708371	7316-196	0.0	0.0	0	0	BS_X0F9AYEC	PT_Y8HSH496
786	7316-1942	0.3966161818822225	0.462905038804661	0.6025557501483501	0.4226614796728776	0.4786216232712528	0.5618245423784888	7316-1942	1.0	1.0	1	1	BS_X16PENSA	PT_50ZFWMZE
787	7316-2588	0.32347114757942635	0.15982215480988152	0.502461477121801	0.4028947177329197	0.6272604046355157	0.4316969884043769	7316-2588	1.0	1.0	1	1	BS_X2QTK3QD	PT_T2M1338J
788	7316-1767	0.5495629378122359	0.4371136849736496	0.5692028645213284	0.5480209389778686	0.4387177825358473	0.4493187885866757	7316-1767	1.0	1.0	1	1	BS_X59HSFGG	PT_CB1XPA3W
789		0.2422879578137371	0.6792103637841699	0.4856876293295087	0.5450204879356062	0.6585928743366015	0.4328661899908132				0	0		
790	7316-1659	0.6470029272546569	0.20268810077122715	0.6973782605154227	0.3355071655551153	0.5519225027625967	0.495647933341355	7316-1659	0.0	0.0	0	0	BS_X91K8KMG	PT_1TGKS073
791	7316-2204	0.4934658590140642	0.2423289009415831	0.5382597998126704	0.642904313247109	0.7659128293356002	0.4757916834821586	7316-2204	0.0	0.0	0	0	BS_X9EGD530	PT_YGN06RPZ
792	7316-76	0.7410620666280696	0.3777593930866917	0.6072370860595332	0.4253966968841663	0.5564281042071872	0.5799501135678456	7316-76	0.0	0.0	0	0	BS_XBQZYS8G	PT_W7FK539G
793	7316-872	0.4012790241231359	0.3487691049981592	0.41004077932958416	0.4834910193073697	0.5859375747726366	0.4236823655014971	7316-872	0.0	0.0	0	0	BS_XF0ZX2B3	PT_GAM3E6M3
794	7316-3062	0.5913688410664564	0.4888413875407157	0.5745588811136446	0.4793694277287346	0.4711938423868356	0.5297052820420689	7316-3062	0.0	0.0	0	0	BS_XGSA3GQE	PT_HV6C0T34
795	7316-3020	0.5544644336807111	0.4052570920882535	0.4843224453552633	0.6215641441447398	0.38662916767351024	0.5106100641751092	7316-3020	0.0	0.0	0	0	BS_XHCYEE2S	PT_NEB4WEAT
796	7316-3519	0.39207802113870815	0.6829514689089202	0.5511735049390937	0.3704362757867243	0.6696980271898326	0.5248820967507493	7316-3519	1.0	1.0	1	1	BS_VNE0ZPBS	PT_F9F3E8YR
797	7316-4034	0.3510127578899199	0.4374898495635299	0.4970219870312772	0.4181672011132365	0.6374665999776357	0.43931612800034825	7316-4034	1.0	1.0	1	1	BS_2SHWPB5P	PT_FZHGKJ0H
798		0.5665533728589831	0.3263573751082034	0.5506875851631271	0.6792406404855028	0.5964543034237499	0.5883163422163171				0	0		
799		0.4675187995382854	0.6373841062908642	0.497719037584017	0.5791064102572377	0.4607767736083378	0.5839940395613684				0	0		
800	7316-185	0.4189201683486315	0.4179358033381861	0.40300943308393816	0.3820252117458984	0.5630519292338392	0.4388583834733774	7316-185	0.0	0.0	0	0	BS_XZTV0J8W	PT_HJMP6PH2
801	7316-104	0.462946227935557	0.2534087158743729	0.5129087984799773	0.3814549928996738	0.4132512091893695	0.5901194225752111	7316-104	1.0	1.0	1	1	BS_Y08D5P8N	PT_H024RK87
802	7316-643	0.5675142623570371	0.3677718786682313	0.5554882968778723	0.3193575591179276	0.3599601380239008	0.5625144624697352	7316-643	0.0	0.0	0	0	BS_Y0PCBNJV	PT_S2CXXZCF
803	7316-3312	0.3301839567891687	0.2518986955928291	0.39986885097165376	0.7686907082558838	0.25875116152447103	0.47361791016176996	7316-3312	0.0	0.0	0	0	BS_Y3G1X98S	PT_7M2PGCBV
804	7316-2723	0.3786751688850255	0.5645850117883399	0.4731916234405811	0.5938515927303504	0.7713036033411959	0.5150759712206058	7316-2723	0.0	0.0	0	0	BS_Y7F9E2E9	PT_ZZTQQVCT
805	7316-1661	0.6597781218334847	0.22091731598157335	0.63015117396025	0.4770291756319252	0.5467999526999803	0.5184783664928839	7316-1661	0.0	0.0	0	0	BS_YA8RBGD8	PT_F27SA15G
806	7316-2935	0.8192604521001263	0.4615326144344711	0.5679962043313694	0.6535836848721586	0.3419249548255015	0.3964869720043629	7316-2935	0.0	0.0	0	0	BS_YB07VF1X	PT_HFQNKP5X
807	7316-3074	0.3588354738850744	0.4580409315875002	0.5511896744710961	0.5603130102173854	0.6626589230179663	0.4034294366198706	7316-3074	0.0	0.0	0	0	BS_YB2RXRHT	PT_H45M7M2T
808		0.6834333065484526	0.6852936545203551	0.5133626845641998	0.6579371768515283	0.5232221834253764	0.4767432350978251				0	0		
809	7316-2075	0.5457897756390262	0.10600082181432724	0.7017505540524656	0.4810440057523958	0.5043726120917067	0.3965443265844541	7316-2075	1.0	1.0	1	1	BS_YCREDZTJ	PT_N3HVMV06
810	7316-3319	0.3485541889723118	0.4646880945005512	0.42491757646027584	0.5316254563512429	0.4668637801024399	0.6177176730449058	7316-3319	0.0	0.0	0	0	BS_YE1MAQYJ	PT_ZZRBX5JT
811	7316-2135	0.4669360970488117	0.4173603923299121	0.6314008522063668	0.43322305909481457	0.4332892581298649	0.4933101499850366	7316-2135	0.0	0.0	0	0	BS_YEQVW4ND	PT_NA8NZ0BN
812	7316-2897	0.5814724028169146	0.25398965353996794	0.6538396191152044	0.6592666484021121	0.4857918695747273	0.4419644741754297	7316-2897	0.0	0.0	0	0	BS_YG0A13JH	PT_2FVTD0WR
813	7316-3070	0.6751589706354876	0.2746856478687998	0.5948155064752049	0.4474456299448038	0.7113635028166116	0.438527387694024	7316-3070	0.0	0.0	0	0	BS_YH05F9DB	PT_YVG4H0F1
814	7316-3149	0.3913020482831476	0.7278534313865707	0.4641030185574087	0.6854497983829811	0.4196871027525049	0.5018290972432297	7316-3149	0.0	0.0	0	0	BS_W18SF91A	PT_HBT0C66Y
815	7316-2753	0.5078899302926153	0.6835585737765532	0.5477591823369098	0.5139622804043155	0.3919211276288055	0.4873890019431904	7316-2753	1.0	1.0	1	1	BS_YMAJC22S	PT_ZMKMKCFQ
816	7316-3317	0.3593487985370103	0.7737473522320708	0.5500532748569136	0.5403134450787944	0.4926448350758848	0.5229381531899423	7316-3317	0.0	0.0	0	0	BS_XJTW0P8P	PT_6DB7B9WV
817	7316-3055	0.5868709342172798	0.3892380253263858	0.5569512160877679	0.7057847146985462	0.4486825182125044	0.6524950723594047	7316-3055	1.0	1.0	1	1	BS_YVMEEBKC	PT_DMHFS0HX
818	7316-460	0.5614454966009749	0.34560995454075105	0.550834888827886	0.2290500277217936	0.7227802969277543	0.4441481906983133	7316-460	0.0	0.0	0	0	BS_YY5B2XDD	PT_1KEER2Q1
819	7316-3068	0.5348004192050869	0.36363385136401294	0.5446454236992122	0.6949992643716999	0.5633732495259016	0.5375342607806005	7316-3068	0.0	0.0	0	0	BS_YZ2Z1Q6Y	PT_TH18S0JQ
820	7316-146	0.4981910227551621	0.2646159035796112	0.6224204924460014	0.40982587699188494	0.4406337999812542	0.4329827624008846	7316-146	1.0	1.0	1	1	BS_Z0AVVB1V	PT_SJEG0MKD
821	7316-3064	0.427099782139534	0.4451105332757856	0.6527995388720875	0.6973216150437531	0.5983364682463885	0.6258984118441107	7316-3064	0.0	0.0	0	0	BS_Z1A875MW	PT_D9NTSYSC
822		0.5614696686262092	0.4464796816148596	0.4687741942599357	0.3083296040536216	0.3900124331871905	0.621269856931035				0	0		
823	7316-215	0.4233012006166323	0.6888277956639741	0.4339709398820628	0.6430228375250356	0.40277438002196747	0.55400906867591	7316-215	0.0	0.0	0	0	BS_Z2NWPQKF	PT_YY7CRV21
824	7316-1683	0.5519513004679764	0.4155249087210701	0.5804677009537883	0.4614331915322721	0.5606316856476788	0.5650755236329343	7316-1683	0.0	0.0	0	0	BS_Z6BWR941	PT_YJGTKDV0
825	7316-1111	0.4813515540396858	0.5664874192375525	0.6460102163366529	0.6011159981478233	0.2823465562955501	0.5398102599013025	7316-1111	1.0	0.0	1	0	BS_Z6MC4N8D	PT_3PSG2DQT
826	7316-2939	0.7311808302720187	0.6122327448717746	0.4840764087416104	0.5233538753719424	0.2859384795224951	0.4603278969393773	7316-2939	0.0	0.0	0	0	BS_Z72QAZC7	PT_HJA1ZYS1
827	7316-451	0.3819225795526836	0.6810306305237646	0.3576476815387441	0.4651017088623154	0.5428188439223449	0.4409059355339413	7316-451	0.0	0.0	0	0	BS_Z7890YNR	PT_99S5BPE3
828	7316-171	0.49252730863977795	0.6114850520459936	0.47752331918253005	0.3541691653220073	0.6348143291633795	0.5963319959085577	7316-171	0.0	0.0	0	0	BS_Z7G68ZS2	PT_5SNX4PMK
829	7316-1226	0.5706783640895644	0.2677435734249531	0.5631824693149613	0.3907461555253707	0.38054109920495305	0.37169623963275145	7316-1226	1.0	1.0	1	1	BS_Z7Y2466H	PT_9B6KWJT2
830	7316-3204	0.4609994696425713	0.21573199226809064	0.3604644201619911	0.4268870901226193	0.39839386388594783	0.5056887941504271	7316-3204	1.0	1.0	1	1	BS_Z85M2R3N	PT_QJ3144WH
831	7316-356	0.5139391135115563	0.20174900017697545	0.677764639626769	0.4181905077385609	0.583280197574905	0.4673710657261365	7316-356	0.0	0.0	0	0	BS_Z9ZS6ZS2	PT_QQ9JGEY9
832	7316-1766	0.5639908155502166	0.6266310204560555	0.40537886220353736	0.4951436275756387	0.4429298264960312	0.4773841926216599	7316-1766	0.0	0.0	0	0	BS_ZA9XT151	PT_WP871F5S
833	7316-2671	0.5844601217397282	0.5953515636829662	0.5113006002716561	0.40124878659425534	0.4654510938516325	0.563777220881597	7316-2671	0.0	0.0	0	0	BS_ZF34SJGN	PT_7KTAH3RD
834	7316-1674	0.2728623230262009	0.689730553865405	0.5465488177719781	0.240319817828351	0.5362626255966915	0.4977254610647476	7316-1674	0.0	0.0	0	0	BS_ZH1FBX50	PT_7JQ24F35
835	7316-2856	0.3814406276154758	0.6382765880099448	0.4608366494312834	0.5553367170024798	0.47739048300135906	0.4479208068204297	7316-2856	0.0	0.0	0	0	BS_2XD3MNKD	PT_YQWG98Z5
836	7316-3628	0.6555961397840776	0.2746131617367833	0.4924951876678381	0.4465473553203132	0.6692810209595588	0.4906054702650352	7316-3628	0.0	0.0	0	0	BS_ZHHAM3AN	PT_J06X17XH
837		0.6855297001276828	0.30768192642712444	0.6422176220131586	0.5740621351545164	0.4802720627071938	0.6155148580007006				0	0		
838	7316-4033	0.3728028950932629	0.5021317496106494	0.5075262564724841	0.43590178843451705	0.4245702240738987	0.4838900756426548	7316-4033	0.0	0.0	0	0	BS_JBGZ7HHZ	PT_FZHGKJ0H
839	7316-197	0.5139562292724854	0.4022861283013303	0.4801461884627175	0.7695841108100093	0.42854719396439694	0.5521441510338717	7316-197	1.0	1.0	1	1	BS_ZN8136D9	PT_AYZA2WCW
840	7316-3147	0.4711647360180688	0.6246641291820151	0.5490388167809281	0.3580339148473769	0.2725704128047816	0.3711075574016706	7316-3147	0.0	0.0	0	0	BS_NFRXNAFE	PT_RXT6KRR6
841	7316-470	0.3697005754436706	0.7306840224711947	0.4247157411583303	0.5371020219504815	0.6583052657405423	0.5574989719956813	7316-470	0.0	0.0	0	0	BS_ZRM0W01M	PT_EYZ25B99
842	7316-3054	0.4941695062944361	0.24341806815881856	0.513537649755684	0.6903189919359622	0.6335158502643014	0.492170997677275	7316-3054	0.0	0.0	0	0	BS_ZTWGFWTX	PT_TEBD1SES
843	7316-1794	0.5030141900754029	0.2457081662066056	0.5687285661995758	0.5548981742867706	0.7242356319631479	0.4748800945504211	7316-1794	0.0	0.0	0	0	BS_ZV9Z3SY6	PT_S3FJSBJT
844	7316-9	0.5352492743084061	0.3406981287592555	0.6444836120615186	0.2592527424348002	0.5629692320727322	0.5019340224456422	7316-9	0.0	0.0	0	0	BS_ZVX2GRD6	PT_RKECV80K
845	7316-2664	0.5191063906680049	0.05884016402746859	0.5507846201338801	0.4531752178103232	0.626175204551582	0.449693486396854	7316-2664	1.0	1.0	1	1	BS_ZVZDDW2G	PT_E3ADF4ZB
846	7316-1653	0.4818977202447179	0.5113327358553139	0.5208411383734987	0.41570102355281	0.25785094282669924	0.5246788900701974	7316-1653	0.0	0.0	0	0	BS_ZWR9W4FX	PT_4RJ2EATN
847	7316-436	0.5447704660454904	0.5351578667049758	0.5471535504602818	0.5707907040911661	0.39722421745843	0.39948203055152576	7316-436	1.0	1.0	1	1	BS_ZZMYDZJW	PT_5M8A47WW
848		0.5690351925003434	0.8355634601547238	0.3786336409476754	0.3558077304144794	0.4909024305961476	0.5319328893337908				0	0		
849	7316-2250	0.2727802251897721	0.7780642140399597	0.270733434258226	0.4725139526606159	0.5448843218388698	0.3877179393489933	7316-2250	0.0	0.0	0	0	BS_1AYRM596	PT_BPKVVWVB
850	7316-2659	0.4776520287748487	0.6192086720854446	0.4014346909546944	0.6502606613479446	0.5357654655601092	0.4544515866905965	7316-2659	0.0	0.0	0	0	BS_1BWP5MCT	PT_23NZGSRJ
851	7316-3010	0.5431027599858669	0.8615432025186625	0.4059986135049353	0.6253018088457664	0.5241616677608153	0.4945454732043614	7316-3010	0.0	0.0	0	0	BS_1QXEC43H	PT_FN4GEEFR
852		0.4009924577505433	0.742221198637972	0.3770986778217503	0.4388835677524152	0.5669650637001833	0.4653868745482075				0	0		
853	7316-3626	0.2688494397197183	0.6872284223579059	0.2954749125893266	0.7882362440634664	0.5217389022578487	0.5262543804335952	7316-3626	0.0	0.0	0	0	BS_2SFTWNVE	PT_BG7GAFK6
854	7316-2934	0.5460177562640579	0.6690859367735164	0.3547652389905974	0.5747277090902171	0.4806515908542924	0.5593897792724782	7316-2934	0.0	1.0	0	1	BS_2Z1MKS84	PT_1T7WF5S1
855		0.7406826007988851	0.03412170633641805	0.5216824350715666	0.7574424051210792	0.4575421721583873	0.5230094514661807				0	0		
856	7316-6	0.4911768948565538	0.8511180587083212	0.3998785587135796	0.38938869123951175	0.5122657294527484	0.5473646372225682	7316-6	1.0	1.0	1	1	BS_3F5PR9GS	PT_HM2GMT2H
857	7316-367	0.34803430565549043	0.8529614565660637	0.34365278177043296	0.6305669955444752	0.5534721275029287	0.32153792728557834	7316-367	0.0	1.0	0	1	BS_3MYEMXPQ	PT_RQ21EBK9
858		0.478138469450897	0.75720440647981	0.2337779791138831	0.3899336592004236	0.2432393122752269	0.446177794414151				0	0		
859	7316-1676	0.6187341414378016	0.7293419624517027	0.4294089170777117	0.7560696961931523	0.4336710874206847	0.49201050369274296	7316-1676	1.0	1.0	1	1	BS_3V3KE3VT	PT_9DMMZ08D
860	7316-1666	0.7445314812219817	0.7802415745508361	0.4414561615489663	0.43892885546095656	0.635316167241793	0.5496473745922101	7316-1666	0.0	0.0	0	0	BS_44A3ES23	PT_9DMMZ08D
861	7316-22	0.2774877644487024	0.8061746146065972	0.20214325146296586	0.4852385789035466	0.6410789818574774	0.4628268528076783	7316-22	0.0	1.0	0	1	BS_4CP4T22V	PT_9HMVHQEH
862	7316-906	0.4251857812057127	0.6982428854568455	0.48228595572788	0.5234371847079431	0.5464833631217667	0.4641473755448936	7316-906	0.0	1.0	0	1	BS_4D9DD103	PT_9A6RPJ97
863	7316-2811	0.3882654481714072	0.805963421424753	0.3209417040542415	0.4755965257225476	0.7992317017396111	0.5054705043777801	7316-2811	0.0	1.0	0	1	BS_4PH1MBGR	PT_NDVJE438
864	7316-747	0.2842188308278185	0.5060919164897635	0.28946646001421084	0.5043286007843688	0.5137598929473731	0.5286810340293986	7316-747	1.0	1.0	1	1	BS_4W68NV3M	PT_D215EQAP
865	7316-897	0.4630749251203754	0.7522280767229231	0.260132291362821	0.4836893300303378	0.3836094947437338	0.5725748917507698	7316-897	0.0	1.0	0	1	BS_5PJCHF6V	PT_Q90R6M3E
866	7316-5	0.4007688267196808	0.7292815006813305	0.3652517685424503	0.4205022862396671	0.3380743267557727	0.631472378513574	7316-5	0.0	0.0	0	0	BS_5VQP0E6K	PT_H6E09982
867	7316-908	0.311886716933123	0.8298874352720254	0.3550474002156413	0.6829208240266618	0.3876942958299101	0.5605641267073673	7316-908	0.0	0.0	0	0	BS_61E80SD6	PT_39HBKSGG
868	7316-2133	0.4681803855058127	0.41064740558107465	0.3808904148440928	0.4843864437223172	0.6520156335879821	0.4662239676199054	7316-2133	0.0	0.0	0	0	BS_77317DY4	PT_D7KMPYTZ
869	7316-2780	0.3892624066009432	0.8246618319581807	0.4220482660681705	0.7343010734481151	0.3674716697746638	0.5082951641070765	7316-2780	0.0	0.0	0	0	BS_7C40TRCY	PT_NCDHZ8H8
870		0.3925110327910277	0.7508366369192587	0.3789857322343462	0.3617801271427217	0.4925598891227335	0.5628932761569301				0	0		
871	7316-3809	0.5993259188188981	0.6755639226365262	0.3776072714587686	0.4551489400411216	0.5006437345313993	0.8182810011733515	7316-3809	1.0	1.0	1	1	BS_7XQRH69M	PT_CQ7EGCMB
872	7316-931	0.4309409531145048	0.9161569309643834	0.4958581375352599	0.672874045177817	0.5198603528033581	0.3147162996971929	7316-931	1.0	1.0	1	1	BS_81SP2HX4	PT_XA98HG1C
873	7316-178	0.4530305672395256	0.7413476417279075	0.3888490761016229	0.37174272831458055	0.3208364849491379	0.4633851353464418	7316-178	0.0	0.0	0	0	BS_8GW1TMV2	PT_GR8P8NY5
874		0.6072382560705106	0.17471410255335612	0.5114886591238285	0.5263474944626958	0.6295483844237457	0.4711237388524742				0	0		
875	7316-735	0.2977338243970836	0.8575432810163989	0.25538408778076715	0.33340897246108525	0.27652529718773605	0.30764999543270977	7316-735	1.0	1.0	1	1	BS_9M5XJ10G	PT_VH6S71AC
876	7316-3510	0.35860484510591906	0.7724725036275202	0.3015473647028422	0.4028018910074474	0.3445622153968336	0.4763936089982874	7316-3510	0.0	0.0	0	0	BS_9NJHQE9F	PT_VJZN69T9
877	7316-2178	0.5967946265431914	0.9018473743322456	0.3650454977361814	0.5626151567379745	0.5415488064277407	0.4202743677297613	7316-2178	0.0	1.0	0	1	BS_9NZ2D6AD	PT_9YMRNZHH
878	7316-746	0.6668533089639467	0.7083681436077506	0.3346520038365362	0.41388551346318025	0.3104155631747474	0.653496902321277	7316-746	0.0	1.0	0	1	BS_9PB3XH5D	PT_04YTK82N
879	7316-2287	0.2757702864395541	0.8168413437409904	0.2798146014312615	0.4186225534366001	0.5424513465598922	0.5656943018252042	7316-2287	0.0	1.0	0	1	BS_9V633J1X	PT_BTTM2HS5
880	7316-1118	0.4289628756352103	0.8557694558897209	0.36977808535233736	0.4719560457342858	0.3208248267861045	0.5999194329437137	7316-1118	0.0	0.0	0	0	BS_A14Z8BBK	PT_G1QNGVCZ
881	7316-3511	0.3971479765481575	0.7668322798428019	0.3551878555102272	0.6801781013621084	0.6455500937172278	0.4828339079423243	7316-3511	0.0	1.0	0	1	BS_A87NPZAP	PT_X1XVE1XX
882	7316-1801	0.4514560862419492	0.8870508532063472	0.3381333291820203	0.6386798264326159	0.30951711079634003	0.6088414056603144	7316-1801	0.0	1.0	0	1	BS_AHEFXG7W	PT_VY45XTT7
883	7316-1669	0.515847856838938	0.8579268759750522	0.3868524240786039	0.4845666992620633	0.3342134536799459	0.5731088350634761	7316-1669	0.0	0.0	0	0	BS_AM70R8RG	PT_PABK01H0
884	7316-1680	0.6531792936922499	0.7715200983218857	0.38043803707107776	0.2584625718348551	0.5959044169859157	0.609559714621899	7316-1680	1.0	1.0	1	1	BS_AMZ70B6F	PT_3VQEVNDD
885	7316-182	0.3453932045885705	0.7431579363413197	0.3660395318852402	0.4660234514508778	0.5832005409740819	0.5901585478493617	7316-182	0.0	0.0	0	0	BS_BA6AZWB3	PT_YV2S3ES7
886	7316-729	0.460326753267646	0.7250859950381782	0.3975538433463153	0.4640522415270776	0.3536172471862167	0.5385192979038944	7316-729	0.0	0.0	0	0	BS_BPWEFR89	PT_FN4GEEFR
887	7316-1083	0.3872530243616564	0.7637362293065445	0.32041930633131105	0.6555900171996355	0.4344646227004198	0.5254184233102827	7316-1083	0.0	1.0	0	1	BS_BSV07M7Z	PT_PX4E85V1
888	7316-489	0.3973182937462501	0.8086218724734803	0.3991560502006447	0.5275030175565775	0.4875039829274945	0.5112523744141956	7316-489	0.0	0.0	0	0	BS_BVSW4GTG	PT_DACV00WF
889	7316-302	0.409883900458182	0.5727143246849796	0.35767795707215777	0.5363864414806618	0.5541081503371638	0.4597749935992981	7316-302	1.0	1.0	1	1	BS_CHDGRYHJ	PT_82MX6J77
890	7316-2322	0.4511635644848072	0.9004640180171701	0.28947978586387085	0.3999045391169736	0.4853409840610075	0.5464998864409422	7316-2322	1.0	1.0	1	1	BS_D144EJRQ	PT_V8714N9H
891	7316-556	0.39678388148730376	0.8347270956528776	0.25871339976703345	0.42157624549286143	0.4680094242357421	0.4735739296436287	7316-556	0.0	1.0	0	1	BS_DFWFBYSN	PT_RJ98S3KZ
892	7316-2240	0.49924376620740796	0.5937862772505003	0.3457843130529714	0.6957616257066966	0.5052764122833806	0.3875726377428453	7316-2240	0.0	0.0	0	0	BS_E3BAT4C1	PT_F3S9PB94
893	7316-1655	0.5606091459659762	0.7639904094344679	0.2613075068465069	0.5534752853178829	0.4121296375178196	0.5058357328577903	7316-1655	0.0	1.0	0	1	BS_EFE4YEK3	PT_RH59ET3M
894	7316-1670	0.38621049535994334	0.7207973411535082	0.2837838547984183	0.3496767656432733	0.450141961499258	0.5297810967497772	7316-1670	1.0	1.0	1	1	BS_ERWT0ZWE	PT_7BJBEBZT
895	7316-95	0.3507013781432214	0.9159310259651484	0.3529312194921089	0.3849810975655992	0.6718913042483938	0.42631487060675705	7316-95	1.0	1.0	1	1	BS_FCAKKZ20	PT_9S6WMQ92
896	7316-153	0.7211571912701676	0.8635026236572895	0.3605532222237235	0.4561755242998983	0.4698518273991193	0.5107238771793012	7316-153	0.0	0.0	0	0	BS_FKDQJJB5	PT_YFS3AWC0
897	7316-2971	0.4850105914126583	0.7233047387452305	0.3291472630402803	0.24282782542965636	0.4843819500318611	0.4409225031380377	7316-2971	0.0	1.0	0	1	BS_G00FHF3Q	PT_TKWTTRQ7
898		0.5320584885050764	0.8506269652707075	0.40012840010615947	0.37853635405869396	0.3904814730551073	0.38363682193343823				0	0		
899	7316-407	0.519062499061525	0.8206241024394533	0.3338317668496397	0.6254289360264291	0.601344379225573	0.4929034101282931	7316-407	0.0	1.0	0	1	BS_GE2RVZE6	PT_TKWTTRQ7
900	7316-314	0.3839123715596424	0.6268713780262644	0.2293334460711749	0.4019464962592873	0.3509230599495445	0.454410349630651	7316-314	0.0	0.0	0	0	BS_GNV89A5P	PT_45P9F9MD
901	7316-1772	0.5978918162042911	0.8719673972808837	0.4407134685923232	0.6660576338980403	0.6000908475395207	0.478432378421146	7316-1772	0.0	1.0	0	1	BS_GS1KR5PK	PT_CXT81GRM
902		0.3046824851301027	0.7825445231281825	0.3129972478717898	0.4926984983165933	0.599483152240011	0.4859290041871612				0	0		
903	7316-2252	0.4012869992301015	0.7922030993799697	0.3944990071684191	0.5976121259761306	0.4082715131717299	0.5929555871592248	7316-2252	0.0	0.0	0	0	BS_HB03GSHF	PT_CWA1405H
904	7316-676	0.42512793448105024	0.8153402363393729	0.34006267222811226	0.40644237664030985	0.4928790912470426	0.3943736006132629	7316-676	0.0	1.0	0	1	BS_HD4EJYE3	PT_EZS4SRH6
905	7316-2230	0.5076777150958338	0.9101727085302056	0.428820089548117	0.3615866208525953	0.34918985108209144	0.4821842964701871	7316-2230	0.0	1.0	0	1	BS_HE57E1RP	PT_9DER14KH
906	7316-2155	0.4549041449940256	0.8238354864389076	0.2878189478694961	0.703763058892292	0.4261254504664343	0.46063643167046503	7316-2155	0.0	1.0	0	1	BS_HF3RNN2T	PT_DFXQFYPV
907	7316-313	0.4123944614776389	0.7975532578078072	0.3022949142026213	0.2354378586292867	0.5141341134000086	0.5674708626982394	7316-313	1.0	1.0	1	1	BS_HHPA8NJ2	PT_QW5VW2PY
908		0.3807010394399156	0.7687060859601501	0.3585237169914429	0.5636080084171254	0.4418974940312067	0.5075150090155377				0	0		
909	7316-2227	0.4100142663265881	0.66518643488734	0.28007910085454457	0.2527764223021418	0.5100431755626844	0.43665823651809693	7316-2227	0.0	1.0	0	1	BS_HTEPAKCM	PT_G3AVDN4E
910	7316-38	0.5429283849605813	0.8455864679092444	0.3027894983292765	0.5104133681497858	0.6122519128364661	0.4679085344601678	7316-38	0.0	1.0	0	1	BS_HZE3KYZ1	PT_E4ECAFEN
911	7316-670	0.3901666228395125	0.5070563983347537	0.3534975823573184	0.4870436069171923	0.4493122918074677	0.5098088650919059	7316-670	1.0	1.0	1	1	BS_HZRM07TW	PT_EDWA0XTP
912	7316-922	0.5174308351183842	0.8172058409979757	0.41476791970541865	0.4786497360362593	0.7554730912081271	0.4238259949453561	7316-922	1.0	1.0	1	1	BS_J1AB8PMA	PT_0WMP712K
913	7316-2626	0.4892521387711799	0.7740555251100613	0.3641033965204593	0.4384399589770779	0.23806336102242914	0.5556975023796259	7316-2626	0.0	0.0	0	0	BS_J71N7D09	PT_TVK2KY36
914	7316-937	0.4542550143912814	0.8001851942199967	0.2968781221374473	0.585148286720418	0.036993892114991406	0.44198106927793024	7316-937	0.0	1.0	0	1	BS_J8G4SH4Z	PT_P4ZEFY19
915	7316-553	0.25409440469356626	0.8293599017495349	0.3048304620324256	0.5931965192990335	0.6043832724740044	0.5334733345340447	7316-553	1.0	1.0	1	1	BS_JFB984RG	PT_7KBMN6C2
916		0.5388324173582414	0.6706534057347734	0.3958656773268032	0.4313117640482585	0.5928843965493559	0.5605708253165727				0	0		
917	7316-306	0.3786079127519672	0.4555145504348964	0.3877813968603528	0.4708006636407031	0.3756374636124651	0.5142111749037156	7316-306	0.0	0.0	0	0	BS_JT82QGXF	PT_MSBPMJ56
918	7316-219	0.34084355528056026	0.7616261292034109	0.4638180057905485	0.5632772328815653	0.4110158421905057	0.4649150905523754	7316-219	0.0	0.0	0	0	BS_JTMXAMB7	PT_5F4N0CAP
919	7316-1651	0.5452158398410142	0.815836508581256	0.42019311566811657	0.5208689115783232	0.2275636984893099	0.6049486152400232	7316-1651	1.0	1.0	1	1	BS_JZRM1S3T	PT_78NQ0QQS
